Div,Date,season,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2020-12-17,2020-2021,Sheffield United,Manchester United,75,82,73,83,76,82,75,81,40,39,24,24,149.85,770.05,2,3,A,1,2,A,12,14,6,8,17,8,6,3,3,2,0,0,1.24,1.79,1.05,0.81,0.92,1.82,10.76,10.43,7.0,4.6,1.44,6.5,4.5,1.48,7.75,4.8,1.4,7.35,4.78,1.47,7.5,4.4,1.44,7.5,4.4,1.44,7.88,4.75,1.45
E0,2020-12-19,2020-2021,Crystal Palace,Liverpool,77,85,79,86,76,84,76,86,36,43,27,24,193.85,969.65,0,7,A,0,3,A,5,14,3,8,5,11,5,4,1,0,0,0,0.49,2.87,0.48,2.62,0.13,2.79,22.76,7.25,6.5,4.33,1.5,6.0,4.6,1.5,6.0,4.2,1.53,6.52,4.53,1.53,6.5,4.4,1.5,6.5,4.33,1.5,5.54,4.2,1.65
E0,2020-12-19,2020-2021,Southampton,Manchester City,76,84,78,86,77,86,76,83,39,36,24,24,282.8,1040.0,0,1,A,0,1,A,9,11,3,5,9,11,6,6,2,2,0,0,0.59,1.16,0.37,1.1,0.79,1.9,12.14,13.08,7.0,4.5,1.44,6.25,4.6,1.48,6.25,4.4,1.5,6.56,4.72,1.51,6.5,4.6,1.47,7.0,4.6,1.45,5.97,4.81,1.54
E0,2020-12-19,2020-2021,Everton,Arsenal,79,80,80,87,79,79,79,78,44,42,24,24,511.2,619.25,2,1,H,2,1,H,9,13,2,2,9,9,4,3,1,3,0,0,0.66,1.25,0.43,0.39,0.75,1.96,31.3,13.47,2.45,3.5,2.8,2.25,3.5,3.1,2.4,3.4,2.9,2.5,3.47,2.99,2.45,3.4,2.9,2.38,3.4,3.0,2.75,3.45,2.72
E0,2020-12-19,2020-2021,Newcastle United,Fulham,77,75,79,75,76,75,75,74,33,38,26,26,255.35,239.75,1,1,D,0,1,A,12,11,5,4,7,17,2,9,1,2,0,1,1.27,1.11,0.34,0.85,1.53,1.16,14.53,16.94,2.5,3.25,2.9,2.55,3.25,2.85,2.6,3.1,2.85,2.63,3.33,2.93,2.55,3.2,2.88,2.55,3.2,2.88,2.89,3.38,2.63
E0,2020-12-20,2020-2021,Brighton,Sheffield United,76,75,75,73,76,76,75,75,46,40,24,24,290.4,149.85,1,1,D,0,0,D,21,5,5,3,9,11,14,2,1,5,0,1,2.9,1.04,1.62,0.95,2.57,0.3,7.6,24.18,1.65,3.75,5.5,1.72,3.7,5.0,1.7,3.45,5.5,1.69,3.85,5.79,1.7,3.6,5.5,1.7,3.5,5.75,1.94,3.41,4.64
E0,2020-12-20,2020-2021,Tottenham,Leicester,82,80,89,81,82,80,82,77,41,40,24,25,703.5,510.7,0,2,A,0,1,A,8,17,3,4,15,14,5,3,2,2,0,0,0.95,1.75,0.91,0.97,0.7,2.01,9.48,11.78,2.05,3.5,3.6,2.05,3.5,3.6,2.1,3.25,3.6,2.1,3.54,3.79,2.05,3.4,3.7,2.05,3.5,3.6,2.15,3.54,3.63
E0,2020-12-20,2020-2021,Manchester United,Leeds,82,75,83,74,82,77,81,74,39,39,24,24,770.05,238.1,6,2,H,4,1,H,26,17,14,3,6,6,11,13,1,0,0,0,4.78,1.63,3.26,1.26,2.79,0.16,15.72,11.67,1.66,4.33,4.5,1.7,4.25,4.4,1.73,3.95,4.3,1.73,4.31,4.66,1.7,4.2,4.5,1.67,4.2,4.75,1.74,4.44,4.45
E0,2020-12-20,2020-2021,West Bromwich Albion,Aston Villa,73,76,73,76,73,77,72,75,43,53,26,23,141.15,430.75,0,3,A,0,1,A,1,19,1,10,14,8,1,7,1,2,1,0,0.04,2.62,0.0,1.77,0.03,2.95,14.32,8.35,3.6,3.8,1.95,3.7,3.8,1.95,3.65,3.45,1.97,3.82,3.83,2.0,3.7,3.6,2.0,3.7,3.6,2.0,5.08,4.17,1.7
E0,2020-12-21,2020-2021,Burnley,Wolverhampton Wanderers,76,79,76,79,76,81,76,78,32,38,26,23,132.3,450.3,2,1,H,1,0,H,10,15,4,3,11,15,1,7,2,1,0,0,1.2,1.46,0.96,0.39,1.13,1.57,14.06,4.55,3.5,3.25,2.2,3.6,3.1,2.2,3.55,2.9,2.25,3.73,3.19,2.27,3.6,3.1,2.25,3.7,3.0,2.25,3.49,3.08,2.44
E0,2020-12-21,2020-2021,Chelsea,West Ham,82,78,82,79,83,78,81,77,39,39,25,26,889.2,334.9,3,0,H,1,0,H,11,6,7,0,11,6,5,4,0,0,0,0,2.41,0.28,2.33,0.15,2.84,0.1,13.11,16.16,1.44,5.0,6.25,1.45,4.75,6.5,1.53,4.3,6.0,1.52,4.72,6.46,1.47,4.5,6.5,1.45,4.6,7.0,1.61,4.43,5.64
E0,2020-12-26,2020-2021,Leicester,Manchester United,80,82,81,83,80,82,77,81,40,39,25,24,510.7,770.05,2,2,D,1,1,D,10,9,2,4,10,17,5,0,2,1,0,0,1.04,2.08,0.34,2.08,0.62,2.16,10.33,9.26,2.9,3.6,2.3,2.9,3.6,2.35,3.0,3.3,2.3,3.08,3.67,2.35,3.0,3.5,2.3,3.0,3.6,2.3,3.03,3.62,2.4
E0,2020-12-26,2020-2021,Aston Villa,Crystal Palace,76,77,76,79,77,76,75,76,53,36,23,27,430.75,193.85,3,0,H,1,0,H,21,13,10,6,18,16,4,4,1,4,1,0,4.58,0.85,2.77,0.37,2.95,0.03,9.84,7.57,1.9,3.75,3.8,1.95,3.7,3.75,1.95,3.45,3.8,1.95,3.9,3.91,1.95,3.7,3.75,1.91,3.6,4.0,1.83,3.93,4.47
E0,2020-12-26,2020-2021,Fulham,Southampton,75,76,75,78,75,77,74,76,38,39,26,24,239.75,282.8,0,0,D,0,0,D,10,3,1,2,15,12,6,3,2,0,0,0,0.78,0.12,0.73,0.05,2.01,0.57,8.62,4.51,3.2,3.3,2.3,3.1,3.3,2.35,3.15,3.1,2.35,3.29,3.42,2.35,3.2,3.3,2.3,3.25,3.4,2.25,2.8,3.43,2.68
E0,2020-12-26,2020-2021,Arsenal,Chelsea,80,82,87,82,79,83,78,81,42,39,24,25,619.25,889.2,3,1,H,2,0,H,15,19,7,3,13,10,7,9,2,1,0,0,1.94,2.25,0.42,1.33,1.12,1.61,16.13,8.78,4.0,3.6,1.9,4.1,3.5,1.91,3.95,3.35,1.95,4.14,3.73,1.94,4.2,3.5,1.91,4.2,3.6,1.87,4.84,3.96,1.77
E0,2020-12-26,2020-2021,Manchester City,Newcastle United,84,77,86,79,86,76,83,75,36,33,24,26,1040.0,255.35,2,0,H,1,0,H,11,7,6,2,5,12,7,3,2,2,0,0,3.2,0.2,2.56,0.17,2.94,0.04,13.7,27.39,1.11,10.0,19.0,1.12,9.0,23.0,1.12,8.75,20.0,1.14,9.55,22.92,1.11,9.0,23.0,1.1,10.0,23.0,1.13,9.55,22.04
E0,2020-12-26,2020-2021,Sheffield United,Everton,75,79,73,80,76,79,75,79,40,44,24,24,149.85,511.2,0,1,A,0,0,D,10,7,2,3,11,10,6,3,2,4,0,0,1.25,0.57,1.17,0.49,2.06,0.64,10.77,11.17,4.2,3.6,1.85,4.33,3.6,1.85,4.1,3.6,1.85,4.26,3.66,1.94,4.2,3.5,1.91,4.4,3.5,1.85,3.38,3.29,2.37
E0,2020-12-27,2020-2021,Leeds,Burnley,75,76,74,76,77,76,74,76,39,32,24,26,238.1,132.3,1,0,H,1,0,H,11,14,4,6,8,14,4,12,0,3,0,0,2.13,1.55,1.26,1.5,1.85,0.89,10.21,11.95,1.72,4.0,4.33,1.72,4.0,4.5,1.75,3.75,4.4,1.76,4.09,4.71,1.73,4.0,4.5,1.73,4.0,4.6,1.72,4.18,4.91
E0,2020-12-27,2020-2021,West Ham,Brighton,78,76,79,75,78,76,77,75,39,46,26,24,334.9,290.4,2,2,D,0,1,A,11,13,4,4,6,8,5,4,0,0,0,0,1.39,1.51,0.84,0.43,1.26,1.45,18.5,10.42,2.3,3.4,3.1,2.35,3.3,3.1,2.4,3.1,3.05,2.42,3.38,3.19,2.38,3.25,3.1,2.3,3.4,3.1,2.42,3.34,3.24
E0,2020-12-27,2020-2021,Liverpool,West Bromwich Albion,85,73,86,73,84,73,86,72,43,43,24,26,969.65,141.15,1,1,D,1,0,H,17,5,2,3,8,5,8,3,0,1,0,0,1.45,0.74,1.3,0.71,1.92,0.79,3.26,39.0,1.11,10.0,19.0,1.13,8.75,19.5,1.15,8.5,18.0,1.14,9.42,22.43,1.12,8.5,21.0,1.14,8.0,20.0,1.13,9.46,22.33
E0,2020-12-27,2020-2021,Wolverhampton Wanderers,Tottenham,79,82,79,89,81,82,78,82,38,41,23,24,450.3,703.5,1,1,D,0,1,A,11,6,6,3,20,13,9,2,4,1,0,0,0.74,0.41,0.64,0.37,1.64,0.95,6.63,16.72,3.6,3.25,2.15,3.75,3.25,2.1,3.55,3.05,2.15,3.76,3.37,2.17,3.5,3.2,2.2,3.6,3.25,2.15,3.61,3.4,2.21
E0,2020-12-28,2020-2021,Crystal Palace,Leicester,77,80,79,81,76,80,76,77,36,40,27,25,193.85,510.7,1,1,D,0,0,D,4,17,1,3,10,7,2,5,0,1,0,0,0.32,1.72,0.32,0.72,0.28,2.55,23.38,5.52,3.75,3.5,2.0,3.8,3.6,1.95,3.7,3.5,2.0,3.95,3.58,2.04,3.9,3.4,2.0,3.8,3.5,2.0,3.4,3.49,2.27
E0,2020-12-28,2020-2021,Chelsea,Aston Villa,82,76,82,76,83,77,81,75,39,53,25,23,889.2,430.75,1,1,D,1,0,H,16,10,5,2,16,3,11,4,3,1,0,0,1.54,0.73,0.56,0.68,2.07,0.66,5.14,16.95,1.61,4.2,5.0,1.67,4.1,4.75,1.7,4.1,4.5,1.71,4.25,4.89,1.7,4.0,4.75,1.67,4.2,4.75,1.86,4.07,4.15
E0,2020-12-29,2020-2021,Brighton,Arsenal,76,80,75,87,76,79,75,78,46,42,24,24,290.4,619.25,0,1,A,0,0,D,13,11,2,3,11,4,5,4,2,0,0,0,0.8,1.31,0.65,1.24,0.87,1.85,22.0,20.93,3.25,3.5,2.2,3.2,3.4,2.25,3.3,3.3,2.25,3.27,3.43,2.35,3.2,3.4,2.25,3.3,3.3,2.25,3.85,3.56,2.08
E0,2020-12-29,2020-2021,Burnley,Sheffield United,76,75,76,73,76,76,76,75,32,40,26,24,132.3,149.85,1,0,H,1,0,H,5,7,3,3,13,17,3,5,1,2,0,0,0.97,0.49,0.9,0.46,1.85,0.82,12.4,8.21,2.37,3.1,3.25,2.3,3.2,3.25,2.4,3.05,3.15,2.45,3.2,3.31,2.4,3.1,3.2,2.38,3.1,3.25,2.43,3.22,3.34
E0,2020-12-29,2020-2021,Southampton,West Ham,76,78,78,79,77,78,76,77,39,39,24,26,282.8,334.9,0,0,D,0,0,D,8,8,3,3,16,15,4,3,3,1,0,0,0.67,1.07,0.54,0.25,0.92,1.74,7.89,16.89,2.1,3.6,3.4,2.15,3.6,3.25,2.2,3.4,3.25,2.23,3.57,3.4,2.2,3.4,3.3,2.15,3.4,3.4,2.05,3.65,3.84
E0,2020-12-29,2020-2021,West Bromwich Albion,Leeds,73,75,73,74,73,77,72,74,43,39,26,24,141.15,238.1,0,5,A,0,4,A,4,14,1,6,7,10,3,10,0,1,0,0,0.44,1.54,0.02,1.45,0.47,2.29,34.43,7.19,3.6,3.6,2.0,3.6,3.7,2.0,3.5,3.65,2.0,3.72,3.71,2.06,3.6,3.5,2.05,3.5,3.75,2.0,4.35,4.04,1.83
E0,2020-12-29,2020-2021,Manchester United,Wolverhampton Wanderers,82,79,83,79,82,81,81,78,39,38,24,23,770.05,450.3,1,0,H,0,0,D,11,9,3,5,11,7,2,2,1,1,0,0,1.48,0.41,1.06,0.34,2.44,0.36,10.96,26.36,1.53,4.2,6.25,1.57,4.2,5.75,1.55,4.2,6.0,1.53,4.35,5.94,1.55,4.0,6.5,1.55,4.0,6.5,1.57,4.31,6.35
E0,2020-12-30,2020-2021,Newcastle United,Liverpool,77,85,79,86,76,84,75,86,33,43,26,24,255.35,969.65,0,0,D,0,0,D,8,11,2,4,9,13,5,12,2,3,0,0,0.82,1.32,0.81,1.24,0.92,1.79,26.87,5.05,12.0,6.0,1.25,9.25,5.75,1.3,10.0,6.0,1.27,9.61,6.09,1.32,11.0,5.5,1.29,11.5,6.0,1.25,10.49,6.04,1.3
E0,2021-01-01,2020-2021,Everton,West Ham,79,78,80,79,79,78,79,77,44,39,24,26,511.2,334.9,0,1,A,0,0,D,10,11,2,5,9,7,5,4,2,0,0,0,0.37,1.2,0.32,0.5,0.56,2.16,11.22,17.4,2.1,3.5,3.5,2.15,3.5,3.3,2.15,3.35,3.45,2.19,3.52,3.55,2.15,3.4,3.5,2.1,3.4,3.6,2.3,3.52,3.3
E0,2021-01-01,2020-2021,Manchester United,Aston Villa,82,76,83,76,82,77,81,75,39,53,24,23,770.05,430.75,2,1,H,1,0,H,19,5,9,5,22,10,5,10,4,0,0,0,2.46,1.56,1.65,1.38,1.99,0.79,7.61,10.7,1.72,4.2,4.2,1.7,4.2,4.5,1.75,3.9,4.4,1.78,4.14,4.52,1.75,4.0,4.4,1.7,4.1,4.6,1.75,4.13,4.74
E0,2021-01-02,2020-2021,Tottenham,Leeds,82,75,89,74,82,77,82,74,41,39,24,24,703.5,238.1,3,0,H,2,0,H,20,18,7,5,15,13,3,5,2,1,1,0,2.53,1.16,1.48,1.01,2.29,0.53,12.17,5.35,1.75,4.1,4.2,1.78,3.9,4.25,1.8,3.9,3.9,1.81,4.13,4.34,1.8,3.9,4.2,1.75,4.1,4.1,1.89,4.08,3.98
E0,2021-01-02,2020-2021,Crystal Palace,Sheffield United,77,75,79,73,76,76,76,75,36,40,27,24,193.85,149.85,2,0,H,2,0,H,9,7,4,2,8,18,3,6,1,3,0,0,0.6,0.32,0.51,0.26,1.56,0.97,12.54,6.68,1.95,3.5,3.9,1.95,3.5,3.9,1.95,3.3,4.1,2.02,3.45,3.84,2.0,3.3,4.0,2.0,3.25,4.1,2.14,3.28,4.0
E0,2021-01-02,2020-2021,Brighton,Wolverhampton Wanderers,76,79,75,79,76,81,75,78,46,38,24,23,290.4,450.3,3,3,D,1,3,A,13,11,4,4,13,8,5,8,2,1,0,0,2.42,1.82,1.02,0.91,1.86,0.88,7.2,24.64,2.62,3.25,2.75,2.6,3.2,2.8,2.6,2.9,2.85,2.68,3.28,2.91,2.7,3.1,2.8,2.7,3.0,2.9,2.87,3.09,2.86
E0,2021-01-02,2020-2021,West Bromwich Albion,Arsenal,73,80,73,87,73,79,72,78,43,42,26,24,141.15,619.25,0,4,A,0,2,A,7,21,3,12,7,4,3,5,1,2,0,0,0.87,4.03,0.87,3.44,0.05,2.92,16.74,16.1,5.75,4.0,1.57,5.75,4.1,1.57,5.5,3.75,1.63,5.98,4.09,1.63,6.5,4.2,1.53,6.0,4.0,1.57,6.21,4.14,1.61
E0,2021-01-03,2020-2021,Newcastle United,Leicester,77,80,79,81,76,80,75,77,33,40,26,25,255.35,510.7,1,2,A,0,0,D,8,9,2,3,10,11,3,6,0,2,0,0,0.26,0.7,0.13,0.68,0.79,1.77,13.52,6.31,5.25,4.2,1.61,5.25,4.1,1.62,5.0,3.65,1.7,5.35,3.99,1.7,5.25,3.9,1.65,5.5,3.8,1.65,6.57,4.14,1.58
E0,2021-01-03,2020-2021,Chelsea,Manchester City,82,84,82,86,83,86,81,83,39,36,25,24,889.2,1040.0,1,3,A,0,3,A,9,18,2,6,11,10,5,3,3,1,0,0,0.69,3.18,0.54,2.54,0.15,2.77,13.52,13.4,3.0,3.7,2.2,3.0,3.7,2.25,2.95,3.4,2.3,2.95,3.67,2.4,3.1,3.5,2.25,3.1,3.7,2.2,3.5,3.59,2.18
E0,2021-01-04,2020-2021,Southampton,Liverpool,76,85,78,86,77,84,76,86,39,43,24,24,282.8,969.65,1,0,H,1,0,H,7,17,3,1,5,12,1,10,1,3,0,0,0.5,1.37,0.5,0.81,0.62,2.1,19.37,5.97,5.0,4.33,1.61,4.75,4.25,1.65,4.8,3.9,1.65,5.03,4.44,1.67,5.0,4.2,1.63,5.0,4.1,1.65,6.16,4.92,1.52
E0,2021-01-12,2020-2021,Sheffield United,Newcastle United,75,77,73,77,74,77,75,75,40,33,24,26,149.85,255.35,1,0,H,0,0,D,17,7,4,3,13,12,5,2,2,3,0,1,2.01,1.05,1.17,0.85,2.11,0.66,8.0,24.0,2.45,3.1,3.1,2.45,3.1,3.1,2.5,3.05,3.1,2.53,3.18,3.2,2.45,3.1,3.1,2.45,3.0,3.25,2.34,3.23,3.5
E0,2021-01-12,2020-2021,Burnley,Manchester United,76,82,76,83,76,82,77,81,32,39,26,24,132.3,770.05,0,1,A,0,0,D,11,13,0,7,15,13,3,4,1,2,0,0,0.65,1.24,0.41,1.06,0.86,1.83,10.92,8.72,7.0,4.5,1.45,7.25,4.5,1.45,6.6,4.5,1.48,7.33,4.66,1.48,7.0,4.33,1.47,7.5,4.5,1.44,7.92,5.05,1.43
E0,2021-01-12,2020-2021,Wolverhampton Wanderers,Everton,79,79,79,80,80,79,78,78,38,44,23,24,450.3,511.2,1,2,A,1,1,D,12,5,3,3,6,11,6,5,2,2,0,0,0.85,0.32,0.69,0.32,1.81,0.79,15.1,18.44,2.45,3.1,3.1,2.45,3.1,3.1,2.5,3.05,3.05,2.56,3.18,3.15,2.45,3.1,3.1,2.45,3.1,3.1,2.73,2.93,3.18
E0,2021-01-13,2020-2021,Manchester City,Brighton,85,76,86,76,86,75,83,75,36,46,24,24,1040.0,290.4,1,0,H,1,0,H,16,5,6,1,4,12,8,4,0,2,0,0,2.91,0.18,1.93,0.16,2.91,0.05,10.9,17.62,1.14,8.5,16.0,1.2,6.75,14.5,1.18,7.4,14.0,1.19,7.61,16.97,1.17,7.0,19.0,1.15,7.5,19.0,1.18,7.99,17.46
E0,2021-01-13,2020-2021,Tottenham,Fulham,82,75,89,75,82,75,82,74,41,38,24,26,703.5,239.75,1,1,D,1,0,H,15,15,6,4,13,15,6,5,1,2,0,0,3.14,1.05,2.9,0.85,2.61,0.28,8.32,9.34,1.36,5.0,8.5,1.4,4.75,8.0,1.42,4.8,7.2,1.36,4.97,8.16,1.4,4.75,8.0,1.4,4.75,8.0,1.66,3.85,6.19
E0,2021-01-14,2020-2021,Arsenal,Crystal Palace,80,77,81,77,79,76,78,76,42,36,24,27,619.25,193.85,0,0,D,0,0,D,11,12,4,2,10,11,7,3,1,1,0,0,0.37,0.71,0.25,0.46,0.92,1.64,5.93,23.88,1.53,4.0,6.5,1.55,4.0,6.5,1.55,4.1,6.0,1.58,4.18,6.55,1.55,4.0,6.5,1.53,4.1,6.5,1.74,3.94,5.14
E0,2021-01-16,2020-2021,Wolverhampton Wanderers,West Bromwich Albion,79,73,79,73,80,74,78,72,38,43,23,26,450.3,141.15,2,3,A,2,1,H,23,12,6,5,10,14,11,0,2,1,0,0,1.94,2.46,1.19,0.81,0.97,1.8,6.76,17.11,1.6,3.5,7.0,1.6,3.6,6.75,1.6,3.7,6.2,1.63,3.7,7.07,1.6,3.5,7.0,1.6,3.7,6.5,1.64,3.85,6.52
E0,2021-01-16,2020-2021,Leeds,Brighton,75,75,75,75,76,75,74,75,39,46,24,24,238.1,290.4,0,1,A,0,1,A,7,7,2,2,8,9,5,2,1,1,0,0,0.25,1.14,0.17,1.04,0.42,2.33,8.13,17.35,2.1,3.5,3.4,2.15,3.5,3.3,2.15,3.55,3.3,2.18,3.67,3.43,2.15,3.5,3.3,2.15,3.6,3.3,2.3,3.58,3.24
E0,2021-01-16,2020-2021,West Ham,Burnley,77,76,79,76,78,76,77,77,39,32,26,26,334.9,132.3,1,0,H,1,0,H,15,10,4,2,12,9,7,4,2,1,0,0,1.73,0.4,0.86,0.24,2.46,0.35,9.62,9.16,1.8,3.5,4.75,1.8,3.6,4.6,1.83,3.5,4.6,1.85,3.57,4.88,1.83,3.4,4.75,1.8,3.5,4.75,1.79,3.73,5.11
E0,2021-01-16,2020-2021,Fulham,Chelsea,75,82,75,81,75,83,74,81,38,39,26,25,239.75,889.2,0,1,A,0,0,D,10,21,3,6,11,10,1,12,2,3,1,0,0.46,1.38,0.28,1.22,0.62,2.11,20.19,6.58,6.5,4.33,1.5,6.75,4.1,1.53,5.8,4.25,1.55,6.81,4.17,1.56,6.5,4.2,1.53,6.5,4.1,1.53,6.29,4.09,1.61
E0,2021-01-16,2020-2021,Leicester,Southampton,80,77,81,78,80,77,77,76,40,39,25,24,510.7,282.8,2,0,H,1,0,H,16,8,5,3,10,11,2,5,2,2,0,0,2.12,0.38,1.66,0.3,2.61,0.25,9.82,9.52,1.8,3.75,4.5,1.78,3.75,4.5,1.8,3.7,4.5,1.8,3.69,4.52,1.78,3.6,4.8,1.8,3.7,4.6,1.73,3.86,5.32
E0,2021-01-17,2020-2021,Sheffield United,Tottenham,75,82,73,89,74,82,75,82,40,41,24,24,149.85,703.5,1,3,A,0,2,A,15,14,5,5,13,4,5,7,4,0,0,0,0.98,1.28,0.88,1.18,1.09,1.61,12.82,10.39,6.25,3.75,1.6,6.5,3.8,1.57,5.6,3.75,1.65,6.1,3.73,1.68,6.5,3.6,1.63,6.0,3.8,1.62,4.81,3.71,1.83
E0,2021-01-17,2020-2021,Liverpool,Manchester United,85,82,86,83,84,82,86,81,43,39,24,24,969.65,770.05,0,0,D,0,0,D,17,8,3,4,15,6,7,3,2,1,0,0,1.2,1.19,1.01,0.7,1.34,1.35,5.43,19.26,1.95,3.8,3.6,2.0,3.8,3.5,1.95,3.8,3.65,1.98,4.0,3.71,1.95,3.8,3.6,1.95,3.75,3.7,1.94,3.98,3.89
E0,2021-01-17,2020-2021,Manchester City,Crystal Palace,85,77,86,77,86,76,83,76,36,36,24,27,1040.0,193.85,4,0,H,1,0,H,13,2,6,0,9,8,11,1,0,0,0,0,0.96,0.05,0.59,0.05,2.26,0.4,5.17,82.2,1.14,8.5,17.0,1.17,7.75,14.5,1.18,7.2,15.5,1.18,7.87,18.27,1.17,7.5,17.0,1.14,8.0,19.0,1.19,7.48,17.24
E0,2021-01-18,2020-2021,Arsenal,Newcastle United,80,77,81,77,79,76,78,75,42,33,24,26,619.25,255.35,3,0,H,0,0,D,20,4,6,1,9,8,7,2,0,0,0,0,2.31,0.17,1.71,0.17,2.79,0.12,9.0,27.86,1.4,4.5,8.0,1.45,4.6,7.0,1.45,4.55,7.0,1.45,4.73,7.98,1.42,4.5,8.0,1.44,4.5,8.0,1.44,4.84,7.87
E0,2021-01-19,2020-2021,West Ham,West Bromwich Albion,77,73,79,73,78,74,77,72,39,43,26,26,334.9,141.15,2,1,H,1,0,H,14,6,6,2,10,10,3,1,0,1,0,0,2.18,0.46,2.02,0.45,2.66,0.22,13.92,16.47,1.57,4.2,5.5,1.57,4.0,6.0,1.6,3.9,5.7,1.58,4.23,6.35,1.57,3.9,6.5,1.55,4.0,6.5,1.54,4.27,7.01
E0,2021-01-19,2020-2021,Leicester,Chelsea,80,82,81,81,80,83,77,81,40,39,25,25,510.7,889.2,2,0,H,2,0,H,8,9,6,5,7,16,6,3,1,3,0,0,1.14,0.62,1.14,0.45,1.85,0.84,18.05,8.55,2.87,3.4,2.45,2.85,3.4,2.45,2.85,3.35,2.45,2.92,3.49,2.55,3.0,3.4,2.4,2.8,3.4,2.5,2.88,3.48,2.58
E0,2021-01-20,2020-2021,Manchester City,Aston Villa,85,76,86,76,86,77,83,75,36,53,24,23,1040.0,430.75,2,0,H,0,0,D,28,11,9,4,10,9,16,2,0,2,0,0,3.34,0.6,1.96,0.34,2.85,0.1,8.24,22.29,1.22,6.5,12.0,1.25,6.25,11.5,1.27,6.0,10.0,1.24,6.1,11.61,1.25,6.0,12.0,1.25,6.0,12.0,1.33,5.95,9.55
E0,2021-01-20,2020-2021,Fulham,Manchester United,75,82,75,83,75,82,74,81,38,39,26,24,239.75,770.05,1,2,A,1,1,D,12,15,5,5,6,10,2,8,3,1,0,0,0.75,1.68,0.61,0.93,0.63,2.13,17.79,7.33,6.0,4.33,1.53,5.75,4.33,1.55,5.8,4.25,1.55,6.32,4.41,1.56,6.5,4.2,1.53,6.5,4.2,1.53,5.49,4.18,1.66
E0,2021-01-21,2020-2021,Liverpool,Burnley,85,76,86,76,84,76,86,77,43,32,24,26,969.65,132.3,0,1,A,0,0,D,27,6,6,4,11,8,12,0,2,1,0,0,1.65,1.08,1.25,0.29,1.77,0.95,8.71,28.91,1.18,7.5,15.0,1.17,7.5,15.5,1.21,6.6,13.5,1.21,7.24,15.81,1.18,7.0,17.0,1.18,7.0,17.0,1.35,5.34,9.48
E0,2021-01-23,2020-2021,Aston Villa,Newcastle United,76,77,76,77,77,76,75,75,53,33,23,26,430.75,255.35,2,0,H,2,0,H,14,7,5,1,9,18,5,4,0,3,0,0,2.6,0.4,1.06,0.38,2.8,0.13,7.92,16.1,1.45,4.75,6.5,1.48,4.75,6.0,1.5,4.5,6.25,1.52,4.68,6.46,1.5,4.4,6.5,1.5,4.33,6.5,1.52,4.66,6.51
E0,2021-01-26,2020-2021,Crystal Palace,West Ham,77,77,77,79,76,78,76,77,36,39,27,26,193.85,334.9,2,3,A,1,2,A,6,17,3,7,9,8,3,4,0,0,0,0,0.63,3.3,0.63,3.17,0.1,2.85,11.6,14.58,3.1,3.25,2.37,3.1,3.25,2.4,3.15,3.2,2.35,3.21,3.32,2.44,3.2,3.3,2.3,3.13,3.2,2.4,3.64,3.38,2.21
E0,2021-01-26,2020-2021,Newcastle United,Leeds,77,75,77,75,76,76,75,74,33,39,26,24,255.35,238.1,1,2,A,0,1,A,22,9,5,2,10,15,9,5,1,3,0,0,1.14,0.79,0.9,0.75,1.64,1.03,10.25,5.31,3.9,3.8,1.85,3.75,3.8,1.91,3.8,3.8,1.9,3.92,3.89,1.95,3.7,3.7,1.95,3.9,3.75,1.9,4.2,4.01,1.86
E0,2021-01-26,2020-2021,Southampton,Arsenal,77,80,78,81,77,79,76,78,39,42,24,24,282.8,619.25,1,3,A,1,2,A,13,9,5,5,11,6,4,5,1,2,0,0,1.0,2.43,0.46,2.4,0.39,2.44,6.68,16.3,3.5,3.6,2.05,3.5,3.6,2.05,3.45,3.6,2.05,3.59,3.69,2.11,3.5,3.6,2.05,3.5,3.6,2.05,3.55,3.74,2.11
E0,2021-01-26,2020-2021,West Bromwich Albion,Manchester City,73,85,73,86,74,86,72,83,43,36,26,24,141.15,1040.0,0,5,A,0,4,A,4,18,1,7,8,8,3,8,2,0,0,0,0.57,2.25,0.16,1.68,0.2,2.66,27.0,7.87,15.0,7.5,1.18,16.0,7.25,1.18,15.0,6.75,1.2,15.82,7.25,1.21,12.0,7.0,1.22,18.0,7.0,1.18,20.07,8.8,1.16
E0,2021-01-27,2020-2021,Burnley,Aston Villa,76,76,76,76,76,77,77,75,32,53,26,23,132.3,430.75,3,2,H,0,1,A,10,18,5,10,16,7,2,4,1,0,0,0,0.72,2.71,0.67,2.4,0.22,2.67,8.07,12.13,3.8,3.5,1.95,3.8,3.5,2.0,3.85,3.55,1.95,4.01,3.65,2.0,3.9,3.4,2.0,3.8,3.5,2.0,4.66,3.84,1.82
