Div,Date,season,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2017-09-30,2017-2018,Manchester United,Crystal Palace,83,76,86,81,83,76,81,76,35,41,26,25,849.5,220.73,4,0,H,2,0,H,18,6,7,1,6,9,6,5,0,0,0,0,3.48,0.24,2.98,0.24,2.94,0.03,10.53,14.46,1.17,7.0,15.0,1.15,7.0,16.5,1.17,7.5,15.0,1.19,7.9,19.0,1.17,7.0,17.0,1.18,7.5,22.0,1.2,7.8,17.0
E0,2017-09-30,2017-2018,Stoke,Southampton,77,78,78,78,76,78,77,78,35,29,26,25,192.45,297.0,2,1,H,1,0,H,17,21,6,3,11,10,5,6,1,2,0,0,2.68,1.43,1.65,1.35,2.29,0.54,15.58,5.89,2.88,3.2,2.45,2.8,3.2,2.5,2.7,3.15,2.7,3.06,3.38,2.52,2.9,3.2,2.5,2.88,3.3,2.6,2.95,3.32,2.63
E0,2017-09-30,2017-2018,West Bromwich Albion,Watford,77,77,80,77,77,76,76,76,33,37,26,26,165.95,196.0,2,2,D,2,1,H,9,15,4,3,12,11,7,6,3,0,0,0,1.94,1.62,1.03,1.6,1.62,1.09,16.1,8.25,2.15,3.2,3.5,2.15,3.1,3.5,2.25,3.35,3.2,2.33,3.13,3.69,2.25,3.1,3.4,2.25,3.2,3.7,2.17,3.32,3.87
E0,2017-09-30,2017-2018,West Ham,Swansea,79,76,80,77,78,76,78,75,41,36,25,26,260.6,165.49,1,0,H,0,0,D,9,6,4,1,15,13,2,1,3,2,0,0,0.69,0.18,0.69,0.11,1.85,0.7,11.44,8.33,1.8,3.5,4.5,1.8,3.4,4.5,1.9,3.5,4.1,1.9,3.49,4.84,1.83,3.5,4.33,1.9,3.5,4.6,1.84,3.64,4.94
E0,2017-10-01,2017-2018,Arsenal,Brighton,83,74,86,75,82,74,81,73,45,39,24,26,694.0,148.2,2,0,H,1,0,H,25,9,12,1,7,8,6,5,0,2,0,0,2.48,0.39,2.03,0.33,2.72,0.18,8.41,28.17,1.2,6.5,13.0,1.22,6.0,12.0,1.25,6.5,10.0,1.27,6.65,12.35,1.22,6.0,13.0,1.25,6.5,12.0,1.26,6.65,13.5
E0,2017-10-01,2017-2018,Everton,Burnley,80,75,79,75,82,75,79,75,48,30,24,27,381.25,169.3,0,1,A,0,1,A,23,5,4,2,14,7,9,3,2,2,0,0,0.93,0.38,0.79,0.3,1.82,0.81,8.71,16.13,1.67,3.6,5.75,1.62,3.7,5.5,1.7,3.7,5.0,1.68,3.81,6.2,1.62,3.6,6.0,1.67,3.75,6.0,1.71,3.77,5.75
E0,2017-10-01,2017-2018,Newcastle United,Liverpool,75,82,74,83,75,82,75,80,37,35,25,24,208.28,857.5,1,1,D,1,1,D,8,17,5,2,11,6,1,5,1,1,0,0,0.28,1.64,0.07,0.99,0.29,2.53,21.38,7.05,5.0,3.8,1.67,5.0,4.0,1.67,4.6,3.75,1.75,5.09,4.17,1.71,5.0,3.75,1.7,5.2,4.0,1.7,5.02,4.14,1.72
E0,2017-10-14,2017-2018,Burnley,West Ham,75,79,75,80,75,78,76,78,30,41,27,25,169.3,260.6,1,1,D,0,1,A,20,8,5,6,11,14,7,4,2,2,0,1,0.7,0.84,0.38,0.79,1.14,1.49,6.67,13.18,2.75,3.25,2.8,2.65,3.25,2.75,2.6,3.3,2.7,2.8,3.23,2.83,2.6,3.2,2.88,2.75,3.25,2.8,3.08,3.3,2.51
E0,2017-10-14,2017-2018,Crystal Palace,Chelsea,76,84,80,85,76,85,76,82,41,46,25,24,220.73,884.25,2,1,H,2,1,H,14,15,5,5,7,6,5,8,2,1,0,0,1.52,0.65,0.98,0.44,2.09,0.66,9.35,8.2,9.0,5.0,1.4,9.0,5.0,1.36,7.5,4.8,1.4,8.5,4.92,1.43,9.5,4.8,1.36,8.5,4.6,1.44,7.65,4.62,1.49
E0,2017-10-14,2017-2018,Liverpool,Manchester United,82,83,83,86,82,83,80,81,35,35,24,26,857.5,849.5,0,0,D,0,0,D,19,6,5,1,7,13,7,3,0,2,0,0,1.93,0.23,1.79,0.12,2.64,0.22,8.73,13.44,2.8,3.25,2.8,2.7,3.3,2.65,2.65,3.3,2.65,2.77,3.32,2.79,2.75,3.2,2.75,2.75,3.4,2.7,2.75,3.29,2.82
E0,2017-10-14,2017-2018,Manchester City,Stoke,83,77,84,78,85,76,81,77,32,35,25,26,1010.0,192.45,7,2,H,3,1,H,20,5,11,1,5,8,5,0,0,1,0,0,4.45,0.68,3.77,0.67,2.96,0.02,5.21,73.25,1.14,9.5,21.0,1.14,9.0,16.0,1.17,7.5,15.0,1.16,9.0,19.9,1.14,8.5,21.0,1.14,9.5,17.0,1.14,10.5,20.0
E0,2017-10-14,2017-2018,Swansea,Huddersfield,76,73,77,75,76,72,75,72,36,35,26,25,165.49,106.05,2,0,H,1,0,H,7,7,3,2,12,16,5,3,1,5,0,0,1.65,0.6,1.5,0.58,2.4,0.37,10.32,11.0,2.2,3.25,3.75,2.15,3.1,3.8,2.1,3.4,3.5,2.21,3.16,3.98,2.15,3.2,3.8,2.2,3.2,3.9,2.09,3.32,4.16
E0,2017-10-14,2017-2018,Tottenham,Bournemouth,82,75,86,76,82,74,82,75,34,35,24,26,829.6,144.5,1,0,H,0,0,D,18,5,6,1,9,7,9,5,1,3,0,0,1.96,0.18,1.6,0.16,2.7,0.18,4.33,43.44,1.2,8.0,15.0,1.19,7.25,14.0,1.25,6.0,11.0,1.21,7.92,14.37,1.2,7.5,13.0,1.22,7.5,13.0,1.27,7.25,11.5
E0,2017-10-14,2017-2018,Watford,Arsenal,77,83,77,86,76,82,76,81,37,45,26,24,196.0,694.0,2,1,H,0,1,A,11,9,2,6,8,10,2,5,1,0,0,0,1.63,0.99,0.38,0.97,1.94,0.78,16.26,11.48,5.25,4.33,1.65,5.25,4.1,1.62,4.6,3.7,1.75,5.49,4.37,1.64,5.5,4.2,1.62,5.5,4.4,1.62,5.0,4.2,1.72
E0,2017-10-15,2017-2018,Brighton,Everton,74,80,74,79,74,82,74,79,39,48,26,24,148.2,381.25,1,1,D,0,0,D,12,13,3,6,12,10,7,1,4,1,0,0,1.06,1.46,0.85,0.56,0.98,1.71,14.94,8.83,3.25,3.3,2.4,3.2,3.2,2.35,2.95,3.3,2.4,3.22,3.18,2.53,3.25,3.2,2.38,3.3,3.1,2.5,3.24,3.15,2.57
E0,2017-10-15,2017-2018,Southampton,Newcastle United,78,75,78,74,78,75,78,75,29,37,25,25,297.0,208.28,2,2,D,0,1,A,12,19,2,5,11,12,3,8,1,2,0,0,1.71,0.95,0.92,0.63,2.01,0.75,7.12,17.95,1.91,3.6,4.5,1.85,3.5,4.5,1.8,3.6,4.5,1.87,3.58,4.85,1.85,3.6,4.5,1.87,3.5,4.75,1.86,3.57,4.92
E0,2017-10-16,2017-2018,Leicester,West Bromwich Albion,78,77,79,80,78,77,76,76,34,33,26,26,304.25,165.95,1,1,D,0,0,D,11,5,3,1,13,6,4,1,2,2,0,0,0.96,0.16,0.83,0.12,2.17,0.49,7.28,10.83,2.05,3.4,4.2,2.0,3.3,4.1,1.9,3.5,4.1,2.03,3.4,4.28,2.0,3.4,4.0,2.05,3.4,4.0,2.0,3.38,4.45
E0,2017-10-20,2017-2018,West Ham,Brighton,78,74,80,74,78,74,78,74,41,39,25,26,260.6,148.2,0,3,A,0,2,A,16,7,2,5,5,13,10,3,1,0,0,0,0.57,1.98,0.33,1.2,0.34,2.5,12.31,19.35,1.83,3.5,5.25,1.8,3.5,4.75,1.85,3.5,4.3,1.82,3.53,5.34,1.83,3.3,5.0,1.83,3.5,5.2,1.79,3.57,5.54
E0,2017-10-21,2017-2018,Chelsea,Watford,84,77,85,77,84,76,82,76,46,37,24,26,884.25,196.0,4,2,H,1,1,D,14,16,8,5,13,16,6,6,2,3,0,0,1.78,1.8,0.93,1.6,1.37,1.37,9.41,8.65,1.36,5.25,10.0,1.35,5.0,9.25,1.35,5.3,8.0,1.4,5.08,8.95,1.36,5.0,9.0,1.36,5.25,9.5,1.37,5.35,9.6
E0,2017-10-21,2017-2018,Huddersfield,Manchester United,73,83,75,87,72,83,72,81,35,35,25,26,106.05,849.5,2,1,H,2,0,H,5,9,3,3,10,12,4,7,4,2,0,0,1.27,0.81,0.77,0.63,1.81,0.88,20.95,3.76,11.0,5.0,1.36,9.5,5.25,1.33,8.0,5.3,1.35,11.73,5.12,1.35,11.0,5.0,1.33,10.0,5.0,1.36,9.75,4.9,1.4
E0,2017-10-21,2017-2018,Manchester City,Burnley,83,75,84,74,85,75,81,76,32,30,25,27,1010.0,169.3,3,0,H,1,0,H,15,6,10,0,10,6,4,5,2,3,0,0,3.72,0.15,1.84,0.09,2.97,0.01,5.67,20.92,1.11,12.0,26.0,1.09,11.0,26.0,1.15,7.5,18.0,1.12,12.2,23.0,1.11,9.0,26.0,1.11,11.5,22.0,1.12,11.5,24.0
E0,2017-10-21,2017-2018,Newcastle United,Crystal Palace,75,76,74,80,74,76,75,76,37,41,25,25,208.28,220.73,1,0,H,0,0,D,7,10,3,0,12,14,3,5,4,2,0,0,0.27,0.57,0.17,0.5,0.93,1.58,7.2,10.38,2.0,3.5,4.2,1.95,3.4,4.1,1.9,3.5,4.1,1.98,3.58,4.24,2.05,3.1,4.2,1.95,3.5,4.33,1.88,3.65,4.64
E0,2017-10-21,2017-2018,Southampton,West Bromwich Albion,78,77,78,80,78,77,78,76,29,33,25,26,297.0,165.95,1,0,H,0,0,D,20,7,6,2,10,8,8,3,0,1,0,0,2.02,0.5,1.79,0.42,2.58,0.26,4.88,16.67,1.85,3.39,5.25,1.8,3.4,5.0,1.9,3.5,4.1,1.82,3.47,5.49,1.83,3.4,5.0,1.83,3.4,5.5,1.9,3.31,5.19
E0,2017-10-21,2017-2018,Stoke,Bournemouth,77,75,78,76,76,74,77,75,35,35,26,26,192.45,144.5,1,2,A,0,2,A,10,7,2,3,17,10,8,3,0,1,0,0,1.6,1.12,1.6,0.29,1.77,0.92,7.79,7.58,2.14,3.5,3.6,2.2,3.3,3.4,2.0,3.4,3.8,2.21,3.44,3.61,2.2,3.3,3.5,2.15,3.5,3.6,2.16,3.55,3.62
E0,2017-10-21,2017-2018,Swansea,Leicester,76,78,76,79,77,78,75,76,36,34,26,26,165.49,304.25,1,2,A,0,1,A,19,11,4,6,6,9,7,6,0,1,0,0,0.56,1.81,0.44,1.79,0.38,2.44,13.25,13.44,2.79,3.25,2.75,2.75,3.25,2.65,2.4,3.3,2.95,2.83,3.31,2.74,2.9,3.1,2.62,2.88,3.3,2.7,2.89,3.27,2.71
E0,2017-10-22,2017-2018,Everton,Arsenal,80,82,79,85,82,82,79,81,48,45,24,24,381.25,694.0,2,5,A,1,1,D,8,30,3,14,14,14,0,7,1,1,1,0,0.81,3.86,0.12,3.18,0.1,2.85,18.21,8.63,3.79,3.6,2.04,3.9,3.6,1.95,3.8,3.4,2.0,3.84,3.71,2.04,4.0,3.3,2.05,4.0,3.6,2.0,4.7,3.88,1.82
E0,2017-10-22,2017-2018,Tottenham,Liverpool,82,82,85,83,81,82,82,77,34,35,24,24,829.6,857.5,4,1,H,3,1,H,14,12,6,7,2,8,3,5,0,1,0,0,2.62,0.67,1.8,0.61,2.65,0.24,32.33,9.33,2.25,3.5,3.39,2.15,3.4,3.4,2.2,3.35,3.3,2.22,3.62,3.4,2.15,3.4,3.5,2.2,3.6,3.4,2.24,3.62,3.36
E0,2017-10-28,2017-2018,Arsenal,Swansea,82,76,85,76,82,77,81,75,45,36,24,26,694.0,165.49,2,1,H,0,1,A,17,4,5,2,9,9,5,2,0,0,0,0,2.38,0.84,2.38,0.36,2.43,0.4,7.45,22.41,1.25,7.0,12.0,1.25,6.5,10.5,1.25,6.0,11.0,1.24,7.35,13.5,1.22,7.0,13.0,1.25,7.0,13.0,1.2,8.3,15.0
E0,2017-10-28,2017-2018,Bournemouth,Chelsea,75,84,76,85,74,84,75,82,35,46,26,24,144.5,884.25,0,1,A,0,0,D,7,18,1,5,5,5,5,5,2,0,0,0,0.46,1.78,0.46,1.56,0.42,2.38,22.5,22.0,6.0,4.2,1.61,5.25,4.2,1.62,5.7,3.9,1.6,5.59,4.29,1.65,5.5,4.2,1.62,5.4,4.3,1.65,6.2,4.4,1.58
E0,2017-10-28,2017-2018,Crystal Palace,West Ham,76,78,80,80,76,78,76,78,41,41,25,25,220.73,260.6,2,2,D,0,2,A,19,6,9,2,18,15,11,2,1,2,0,0,2.92,0.74,0.66,0.71,2.77,0.15,5.63,10.67,2.39,3.29,3.29,2.35,3.3,3.1,2.4,3.3,2.95,2.36,3.34,3.37,2.4,3.3,3.1,2.4,3.3,3.3,2.56,3.19,3.16
E0,2017-10-28,2017-2018,Liverpool,Huddersfield,82,73,83,75,82,72,77,72,35,35,24,25,857.5,106.05,3,0,H,0,0,D,16,1,8,0,10,8,9,2,0,1,0,0,2.14,0.06,0.87,0.0,2.87,0.07,6.43,31.6,1.25,6.75,13.0,1.22,6.5,12.5,1.25,6.0,11.0,1.25,6.7,14.0,1.25,6.5,12.0,1.25,6.5,13.0,1.25,6.7,14.0
E0,2017-10-28,2017-2018,Manchester United,Tottenham,83,82,87,85,83,81,81,82,35,34,26,24,849.5,829.6,1,0,H,0,0,D,11,13,3,4,12,14,6,3,1,0,0,0,0.94,1.09,0.67,1.01,1.18,1.48,10.43,7.29,2.14,3.39,3.79,2.05,3.4,3.8,2.2,3.35,3.3,2.23,3.38,3.62,2.15,3.4,3.6,2.25,3.3,3.6,2.1,3.43,3.96
E0,2017-10-28,2017-2018,Watford,Stoke,77,77,77,78,76,76,76,77,37,35,26,26,196.0,192.45,0,1,A,0,1,A,13,6,0,2,10,9,8,1,4,4,0,0,1.13,0.78,1.0,0.77,1.63,1.05,6.33,32.78,2.04,3.6,3.79,2.05,3.4,3.75,2.1,3.4,3.5,2.04,3.69,3.86,2.05,3.5,3.75,2.05,3.6,3.9,2.02,3.57,4.07
E0,2017-10-28,2017-2018,West Bromwich Albion,Manchester City,77,83,80,84,77,85,76,81,33,32,26,25,165.95,1010.0,2,3,A,1,2,A,6,15,4,5,10,7,1,2,2,3,0,0,1.12,2.77,0.49,2.13,0.3,2.56,21.7,4.28,11.0,6.5,1.28,11.5,6.25,1.25,11.0,6.0,1.25,12.41,6.83,1.26,12.0,6.5,1.25,13.0,6.5,1.25,11.0,6.4,1.29
E0,2017-10-29,2017-2018,Brighton,Southampton,74,78,74,78,74,78,74,78,39,29,26,25,148.2,297.0,1,1,D,0,1,A,7,6,2,1,9,10,2,7,3,1,0,0,1.51,0.54,1.51,0.2,2.28,0.48,16.59,11.16,3.29,3.2,2.45,3.1,3.1,2.45,2.85,3.3,2.5,3.35,3.23,2.43,3.25,3.2,2.38,3.3,3.13,2.45,3.42,3.29,2.36
E0,2017-10-29,2017-2018,Leicester,Everton,78,80,79,74,78,82,76,79,34,48,26,24,304.25,381.25,2,0,H,2,0,H,9,16,3,2,6,10,3,10,0,2,0,0,1.37,0.58,1.28,0.46,2.1,0.64,19.45,4.88,2.14,3.39,3.75,2.15,3.3,3.6,2.2,3.35,3.3,2.16,3.47,3.71,2.15,3.4,3.5,2.2,3.4,3.6,2.08,3.45,4.0
E0,2017-10-30,2017-2018,Burnley,Newcastle United,75,75,74,74,75,74,76,75,30,37,27,25,169.3,208.28,1,0,H,0,0,D,12,12,5,5,9,10,5,3,3,0,0,0,1.03,0.52,0.96,0.31,1.85,0.81,14.85,11.85,2.89,3.2,2.7,2.85,3.2,2.6,2.65,3.3,2.65,3.05,3.13,2.69,2.88,3.1,2.7,3.0,3.2,2.63,3.22,3.13,2.56
E0,2017-11-04,2017-2018,Huddersfield,West Bromwich Albion,73,77,75,80,72,77,73,76,35,33,25,26,106.05,165.95,1,0,H,1,0,H,7,9,3,3,8,15,3,5,1,4,1,0,0.26,0.38,0.09,0.38,1.08,1.34,12.3,13.33,2.79,3.0,3.0,2.65,3.0,2.95,2.5,3.1,3.0,2.78,3.01,3.04,2.7,3.0,3.0,2.75,3.0,3.0,2.99,2.92,2.91
E0,2017-11-04,2017-2018,Newcastle United,Bournemouth,75,75,74,76,74,74,75,75,37,35,25,26,208.28,144.5,0,1,A,0,0,D,16,16,4,6,11,12,11,9,2,2,0,0,0.68,1.29,0.65,1.18,0.83,1.88,8.9,9.95,2.0,3.5,4.2,1.95,3.5,4.0,1.9,3.5,4.1,1.99,3.47,4.36,2.0,3.4,4.0,2.0,3.5,4.2,1.83,3.63,5.0
E0,2017-11-04,2017-2018,Southampton,Burnley,78,75,78,74,78,75,78,76,29,30,25,27,297.0,169.3,0,1,A,0,0,D,13,5,3,1,4,4,9,1,0,0,0,0,0.79,0.14,0.66,0.08,1.97,0.61,7.85,37.63,1.66,3.75,6.5,1.62,3.6,6.5,1.75,3.6,4.8,1.64,3.76,6.91,1.67,3.5,6.5,1.65,3.75,6.5,1.67,3.7,6.58
E0,2017-11-04,2017-2018,Stoke,Leicester,77,78,78,79,76,80,77,76,35,34,26,26,192.45,304.25,2,2,D,1,1,D,11,14,7,4,12,8,4,10,0,0,0,0,1.23,1.4,1.23,1.18,1.25,1.48,11.95,12.36,2.7,3.29,2.87,2.55,3.3,2.8,2.4,3.3,2.95,2.74,3.33,2.82,2.7,3.2,2.8,2.75,3.3,2.8,2.65,3.26,2.97
E0,2017-11-04,2017-2018,Swansea,Brighton,76,74,76,72,77,75,75,74,36,39,26,26,165.49,148.2,0,1,A,0,1,A,12,5,2,2,13,12,8,7,2,1,0,0,1.25,0.87,0.56,0.8,1.67,0.97,9.95,18.93,2.39,3.2,3.39,2.35,3.1,3.3,2.2,3.35,3.3,2.47,3.13,3.38,2.4,3.1,3.3,2.4,3.2,3.4,2.72,2.99,3.14
E0,2017-11-04,2017-2018,West Ham,Liverpool,78,81,80,83,78,82,78,77,41,35,25,24,260.6,857.5,1,4,A,0,2,A,6,15,1,7,9,13,2,3,3,0,0,0,1.13,2.88,0.8,1.61,0.35,2.51,16.28,8.59,5.25,4.33,1.66,5.0,4.1,1.65,4.8,3.6,1.75,5.53,4.29,1.65,5.0,4.2,1.67,5.5,4.3,1.65,6.29,4.68,1.54
E0,2017-11-05,2017-2018,Chelsea,Manchester United,84,83,85,87,84,83,82,81,46,35,24,26,884.25,849.5,1,0,H,0,0,D,18,10,8,2,16,20,4,7,1,3,0,0,1.84,0.77,0.95,0.56,2.18,0.59,5.83,6.42,2.5,3.2,3.2,2.45,3.2,3.0,2.5,3.1,3.0,2.54,3.22,3.17,2.5,3.2,3.1,2.5,3.2,3.13,2.62,3.1,3.16
E0,2017-11-05,2017-2018,Everton,Watford,80,77,68,77,79,76,78,76,48,37,24,26,381.25,196.0,3,2,H,0,0,D,10,11,5,3,14,12,2,5,0,2,0,0,2.58,2.06,1.18,1.26,1.76,0.98,7.28,9.23,2.2,3.39,3.6,2.1,3.4,3.6,2.1,3.4,3.5,2.21,3.38,3.67,2.15,3.3,3.6,2.15,3.4,3.7,2.27,3.3,3.61
E0,2017-11-05,2017-2018,Manchester City,Arsenal,83,82,85,85,85,82,82,81,32,45,25,24,1010.0,694.0,3,1,H,1,0,H,9,6,5,3,15,15,5,5,1,6,0,0,2.15,0.34,0.89,0.27,2.74,0.16,8.23,11.72,1.39,5.5,7.5,1.4,5.0,7.5,1.55,4.5,5.3,1.43,5.2,7.69,1.44,4.8,7.0,1.4,5.5,7.5,1.41,5.65,7.5
E0,2017-11-05,2017-2018,Tottenham,Crystal Palace,82,76,85,79,81,74,81,76,34,41,24,25,829.6,220.73,1,0,H,0,0,D,12,11,2,3,6,7,10,9,0,2,0,0,0.99,1.1,0.9,0.65,1.25,1.43,5.48,19.18,1.28,6.0,12.0,1.26,6.0,11.0,1.27,6.0,10.0,1.31,6.11,10.98,1.29,5.5,12.0,1.3,6.0,11.5,1.34,5.5,10.6
E0,2017-11-18,2017-2018,Arsenal,Tottenham,82,82,85,85,82,81,81,81,45,34,24,24,694.0,829.6,2,0,H,2,0,H,14,14,5,4,11,16,7,4,4,1,0,0,2.24,0.59,2.15,0.49,2.53,0.32,9.59,8.86,2.5,3.6,2.89,2.45,3.4,2.85,2.5,3.5,2.7,2.5,3.62,2.92,2.5,3.5,2.8,2.5,3.6,2.9,2.49,3.5,3.0
E0,2017-11-18,2017-2018,Bournemouth,Huddersfield,75,73,76,75,74,72,75,73,35,35,26,25,144.5,106.05,4,0,H,2,0,H,11,20,5,3,13,10,8,11,3,2,1,0,1.39,1.16,1.25,1.06,1.55,1.17,19.36,6.18,1.83,3.5,5.25,1.83,3.4,4.75,2.0,3.4,3.8,1.84,3.49,5.23,1.85,3.3,5.0,1.83,3.6,5.0,1.81,3.66,5.16
E0,2017-11-18,2017-2018,Burnley,Swansea,75,76,74,76,75,77,76,75,30,36,27,26,169.3,165.49,2,0,H,2,0,H,16,13,7,1,12,12,8,6,1,1,0,0,1.54,0.43,1.34,0.36,2.31,0.46,11.91,8.81,2.14,3.2,4.0,2.1,3.2,3.9,1.9,3.3,4.4,2.13,3.17,4.24,2.1,3.2,4.0,2.15,3.13,4.2,2.41,2.98,3.71
E0,2017-11-18,2017-2018,Crystal Palace,Everton,76,80,79,69,74,79,76,78,41,48,25,24,220.73,381.25,2,2,D,2,2,D,16,8,7,5,9,26,9,4,2,3,0,0,2.03,1.69,1.5,0.85,1.64,1.09,5.72,8.12,2.39,3.25,3.29,2.4,3.25,3.1,2.6,3.25,2.75,2.37,3.3,3.4,2.4,3.2,3.2,2.38,3.25,3.4,2.24,3.25,3.75
E0,2017-11-18,2017-2018,Leicester,Manchester City,78,84,79,85,78,85,76,82,34,32,26,25,304.25,1010.0,0,2,A,0,1,A,2,12,0,4,8,10,1,7,1,1,0,0,0.1,2.4,0.01,2.37,0.05,2.91,27.06,5.88,9.5,5.75,1.33,8.0,5.75,1.33,8.0,5.3,1.35,9.06,5.89,1.35,9.5,5.0,1.35,9.5,5.75,1.33,8.26,5.65,1.38
E0,2017-11-18,2017-2018,Liverpool,Southampton,81,78,83,78,82,78,77,78,35,29,24,25,857.5,297.0,3,0,H,2,0,H,21,5,8,0,15,9,10,2,1,1,0,0,2.06,0.56,1.32,0.52,2.46,0.37,8.65,11.25,1.39,5.0,9.0,1.4,4.75,8.25,1.45,4.4,7.2,1.41,5.14,8.67,1.4,4.8,8.5,1.4,5.0,9.5,1.42,5.07,8.47
E0,2017-11-18,2017-2018,Manchester United,Newcastle United,83,75,87,74,83,74,81,75,35,37,26,25,849.5,208.28,4,1,H,2,1,H,16,12,7,5,10,9,11,4,1,1,0,0,2.57,1.09,2.38,1.05,2.38,0.45,9.6,21.63,1.28,5.75,13.0,1.26,5.75,11.5,1.27,5.8,10.5,1.29,5.7,15.0,1.3,5.0,13.0,1.3,5.75,12.0,1.27,6.0,15.0
E0,2017-11-18,2017-2018,West Bromwich Albion,Chelsea,77,84,78,85,77,84,76,82,33,46,26,24,165.95,884.25,0,4,A,0,3,A,7,11,2,7,13,12,3,4,2,3,0,0,0.59,1.72,0.13,1.22,0.49,2.29,15.96,9.13,6.5,4.0,1.61,5.75,4.0,1.6,6.2,4.0,1.55,6.46,4.09,1.61,6.5,3.75,1.62,6.25,4.1,1.62,6.92,4.36,1.55
E0,2017-11-19,2017-2018,Watford,West Ham,77,78,77,79,77,78,76,78,37,41,26,25,196.0,260.6,2,0,H,1,0,H,17,10,7,6,13,10,3,1,1,4,0,0,1.25,1.43,1.14,0.74,1.14,1.58,9.52,15.21,2.1,3.5,3.75,2.1,3.25,3.7,2.2,3.35,3.3,2.13,3.5,3.79,2.1,3.5,3.6,2.1,3.5,3.7,2.32,3.26,3.54
E0,2017-11-20,2017-2018,Brighton,Stoke,74,77,72,78,75,76,74,77,39,35,26,26,148.2,192.45,2,2,D,1,2,A,9,13,3,6,13,5,6,7,1,0,0,0,0.49,1.21,0.38,0.66,0.68,2.03,7.93,24.36,2.39,3.2,3.39,2.4,3.1,3.2,2.4,3.3,2.95,2.38,3.16,3.52,2.4,3.1,3.3,2.4,3.13,3.4,2.41,3.19,3.42
E0,2017-11-24,2017-2018,West Ham,Leicester,78,78,79,79,78,78,78,76,41,34,25,26,260.6,304.25,1,1,D,1,1,D,8,7,4,2,9,12,5,5,1,1,0,0,0.78,0.45,0.72,0.28,1.63,0.97,11.55,7.35,2.7,3.39,2.75,2.75,3.3,2.6,2.5,3.3,2.85,2.74,3.32,2.82,2.75,3.2,2.75,2.7,3.4,2.75,2.89,3.27,2.71
E0,2017-11-25,2017-2018,Crystal Palace,Stoke,76,77,79,78,75,76,76,77,41,35,25,26,220.73,192.45,2,1,H,0,0,D,10,9,5,3,9,5,5,2,1,1,0,0,1.48,0.63,0.74,0.44,2.12,0.63,8.78,12.15,2.04,3.5,4.0,2.0,3.4,3.9,2.1,3.4,3.5,2.08,3.44,4.03,2.1,3.1,4.0,2.05,3.5,4.0,1.95,3.63,4.29
E0,2017-11-25,2017-2018,Liverpool,Chelsea,81,84,83,85,82,84,77,82,35,46,24,24,857.5,884.25,1,1,D,0,0,D,16,11,4,3,10,7,7,8,0,0,0,0,1.5,0.74,1.34,0.56,1.97,0.76,11.69,22.5,2.14,3.6,3.5,2.15,3.5,3.3,2.2,3.3,3.4,2.12,3.68,3.62,2.15,3.3,3.6,2.15,3.6,3.5,2.21,3.59,3.45
E0,2017-11-25,2017-2018,Manchester United,Brighton,83,74,87,72,83,75,80,74,35,39,26,26,849.5,148.2,1,0,H,0,0,D,15,8,4,2,9,9,5,0,0,2,0,0,1.5,0.57,1.06,0.55,2.25,0.51,11.67,14.89,1.19,7.0,19.0,1.18,7.25,15.5,1.2,6.5,15.0,1.19,7.42,20.97,1.22,5.5,21.0,1.18,7.5,22.0,1.2,7.45,19.0
E0,2017-11-25,2017-2018,Newcastle United,Watford,75,77,74,77,74,77,75,76,37,37,25,26,208.28,196.0,0,3,A,0,2,A,12,12,2,4,8,13,6,3,1,2,0,0,0.86,2.06,0.84,2.06,0.54,2.26,9.48,9.07,2.2,3.5,3.5,2.2,3.3,3.4,2.1,3.4,3.5,2.18,3.48,3.59,2.25,3.2,3.5,2.2,3.4,3.6,2.4,3.37,3.26
E0,2017-11-25,2017-2018,Swansea,Bournemouth,76,75,75,76,76,74,75,75,36,35,26,26,165.49,144.5,0,0,D,0,0,D,10,9,1,5,18,6,4,5,4,2,0,0,0.88,0.45,0.33,0.35,1.77,0.86,6.26,15.86,2.79,3.25,2.79,2.8,3.1,2.7,2.5,3.3,2.85,2.83,3.27,2.77,2.8,3.2,2.7,2.8,3.25,2.75,3.01,3.3,2.6
E0,2017-11-25,2017-2018,Tottenham,West Bromwich Albion,82,77,85,78,81,77,81,76,34,33,24,26,829.6,165.95,1,1,D,0,1,A,24,5,5,2,10,13,8,0,1,4,0,0,1.92,0.72,1.68,0.69,2.34,0.44,6.39,17.17,1.25,6.0,16.0,1.22,6.25,13.5,1.3,5.5,9.5,1.27,6.2,14.35,1.25,5.5,15.0,1.25,6.25,13.0,1.26,6.6,13.65
