Div,Date,season,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2018-09-29,2018-2019,Huddersfield,Tottenham,75,83,75,89,75,83,75,82,33,34,25,25,137.45,898.6,0,2,A,0,2,A,9,10,5,6,17,16,3,0,2,2,0,0,0.34,2.34,0.2,0.83,0.14,2.78,6.14,14.27,8.5,4.5,1.44,7.5,4.5,1.44,6.6,4.25,1.5,8.01,4.5,1.48,7.0,4.4,1.47,8.5,4.5,1.45,6.19,3.88,1.66
E0,2018-09-29,2018-2019,Manchester City,Brighton,85,76,85,76,87,76,83,75,46,41,24,25,1200.0,194.35,2,0,H,1,0,H,28,4,8,1,4,10,10,3,0,3,0,0,2.91,0.23,2.61,0.23,2.89,0.06,6.05,33.0,1.1,12.0,34.0,1.08,11.0,29.0,1.1,9.1,28.0,1.1,12.59,24.79,1.07,12.0,29.0,1.1,12.0,31.0,1.1,11.74,28.42
E0,2018-09-29,2018-2019,Newcastle United,Leicester,76,78,76,79,76,78,76,77,37,37,26,26,244.65,434.1,0,2,A,0,1,A,6,12,1,5,11,5,5,9,0,0,0,0,0.4,1.34,0.34,0.35,0.45,2.3,11.67,9.1,2.6,3.3,3.0,2.55,3.25,2.85,2.6,3.3,2.75,2.61,3.3,3.01,2.55,3.2,2.9,2.6,3.25,3.0,2.86,3.13,2.82
E0,2018-09-29,2018-2019,West Ham,Manchester United,78,83,80,84,78,84,77,80,37,36,26,25,359.0,797.6,3,1,H,2,0,H,8,9,3,4,12,12,4,9,0,1,0,0,1.3,0.87,1.3,0.76,1.77,0.91,13.05,11.33,4.5,3.8,1.85,4.1,3.75,1.85,4.3,3.6,1.85,4.53,3.78,1.87,4.2,3.7,1.85,4.6,3.8,1.83,4.08,3.56,2.03
E0,2018-09-29,2018-2019,Wolverhampton Wanderers,Southampton,76,77,76,76,78,77,75,77,40,40,24,24,302.9,305.4,2,0,H,0,0,D,14,17,6,6,11,7,8,6,3,1,0,0,1.43,0.68,1.27,0.39,1.98,0.75,10.52,12.24,1.8,3.6,5.25,1.8,3.5,4.75,1.9,3.5,4.1,1.85,3.56,5.04,1.85,3.5,4.5,1.85,3.5,5.0,1.96,3.48,4.5
E0,2018-09-30,2018-2019,Cardiff,Burnley,73,78,71,77,74,77,73,78,35,33,27,28,113.0,197.25,1,2,A,0,0,D,19,3,5,2,11,15,10,2,1,3,0,0,1.57,0.11,0.82,0.11,2.58,0.24,6.18,6.92,2.62,3.0,3.2,2.55,3.0,3.1,2.55,3.05,3.05,2.63,3.13,3.14,2.55,3.1,3.0,2.6,3.1,3.13,2.5,3.16,3.32
E0,2018-10-01,2018-2019,Bournemouth,Crystal Palace,76,77,77,78,74,76,76,76,37,36,25,26,310.0,289.0,2,1,H,1,0,H,11,10,5,2,9,12,3,3,3,4,0,0,1.97,0.39,1.12,0.3,2.64,0.24,15.05,13.0,2.25,3.5,3.4,2.25,3.4,3.2,2.2,3.45,3.2,2.3,3.52,3.33,2.25,3.4,3.2,2.25,3.5,3.3,2.33,3.52,3.27
E0,2018-10-05,2018-2019,Brighton,West Ham,76,78,76,80,76,77,76,77,41,37,25,26,194.35,359.0,1,0,H,1,0,H,9,17,4,4,12,8,2,9,3,2,0,0,1.03,1.44,0.97,1.24,1.03,1.68,12.95,8.87,2.7,3.3,2.87,2.6,3.25,2.8,2.65,3.3,2.65,2.72,3.3,2.87,2.62,3.2,2.8,2.7,3.3,2.88,2.77,3.24,2.87
E0,2018-10-06,2018-2019,Burnley,Huddersfield,78,75,77,73,77,74,78,75,33,33,28,25,197.25,137.45,1,1,D,1,0,H,6,19,3,2,8,11,1,10,2,2,0,0,0.35,1.03,0.36,0.94,0.68,1.98,14.43,6.41,2.14,3.1,4.2,2.05,3.1,4.1,2.1,3.05,4.05,2.16,3.04,4.33,2.15,3.0,4.0,2.15,3.1,4.2,2.39,2.99,3.75
E0,2018-10-06,2018-2019,Crystal Palace,Wolverhampton Wanderers,77,76,78,76,77,78,75,75,36,40,26,24,289.0,302.9,0,1,A,0,0,D,11,7,4,2,11,13,6,3,3,4,0,0,1.04,0.76,0.29,0.66,1.63,1.01,5.92,18.38,3.0,3.2,2.62,2.8,3.2,2.65,2.9,3.1,2.6,2.99,3.21,2.65,2.9,3.2,2.55,3.0,3.25,2.6,2.85,3.26,2.77
E0,2018-10-06,2018-2019,Leicester,Everton,78,79,82,80,77,79,77,78,37,40,26,26,434.1,529.1,1,2,A,1,1,D,8,17,2,8,10,11,2,10,2,1,1,0,1.1,1.15,1.03,0.52,1.32,1.37,12.47,13.15,2.2,3.4,3.6,2.2,3.4,3.3,2.15,3.45,3.4,2.17,3.52,3.6,2.2,3.4,3.3,2.2,3.4,3.6,2.32,3.28,3.49
E0,2018-10-06,2018-2019,Manchester United,Newcastle United,83,76,84,76,83,76,80,76,36,37,25,26,797.6,244.65,3,2,H,0,2,A,18,13,10,8,16,8,10,6,2,2,0,0,2.41,1.56,1.78,1.54,1.97,0.83,5.0,13.44,1.44,4.5,9.0,1.44,4.5,7.5,1.5,4.3,6.5,1.46,4.54,8.56,1.47,4.4,7.0,1.45,4.5,8.5,1.4,4.75,10.06
E0,2018-10-06,2018-2019,Tottenham,Cardiff,83,73,89,71,83,74,82,73,34,35,25,27,898.6,113.0,1,0,H,1,0,H,19,8,7,6,7,11,6,2,2,1,0,1,2.65,1.14,1.62,0.84,2.4,0.43,9.0,17.85,1.22,7.0,15.0,1.22,6.5,12.5,1.22,6.5,13.0,1.22,6.74,15.07,1.25,6.0,11.0,1.25,6.5,15.0,1.25,6.6,12.33
E0,2018-10-06,2018-2019,Watford,Bournemouth,77,76,76,77,78,75,76,76,39,37,26,25,239.1,310.0,0,4,A,0,3,A,14,10,2,7,11,9,10,7,3,1,1,0,1.07,3.28,0.79,2.1,0.16,2.77,11.48,15.31,2.14,3.6,3.5,2.1,3.6,3.4,2.1,3.55,3.4,2.15,3.59,3.58,2.15,3.5,3.3,2.15,3.6,3.5,2.17,3.47,3.69
E0,2018-10-07,2018-2019,Fulham,Arsenal,76,82,76,84,77,83,73,81,33,42,25,24,254.25,659.05,1,5,A,1,1,D,21,9,4,7,11,12,4,2,2,0,0,0,1.32,1.14,1.17,0.93,1.5,1.22,11.96,15.33,5.25,4.33,1.66,5.0,4.33,1.62,4.6,4.35,1.65,5.0,4.33,1.69,4.4,4.2,1.7,5.0,4.4,1.67,5.01,4.48,1.67
E0,2018-10-07,2018-2019,Liverpool,Manchester City,83,85,85,85,82,87,80,83,39,46,24,24,1170.0,1200.0,0,0,D,0,0,D,7,6,2,2,10,10,2,6,1,3,0,0,0.43,1.07,0.42,0.26,0.61,2.08,23.13,15.14,2.54,3.6,2.8,2.5,3.6,2.7,2.5,3.3,2.85,2.56,3.56,2.85,2.5,3.5,2.75,2.55,3.6,2.8,2.84,3.55,2.6
E0,2018-10-07,2018-2019,Southampton,Chelsea,77,83,76,84,77,84,77,82,40,54,24,25,305.4,1170.0,0,3,A,0,1,A,15,21,6,6,13,11,4,12,6,0,0,0,1.49,3.55,0.71,3.26,0.31,2.58,14.13,11.35,6.0,4.1,1.61,6.0,3.9,1.6,5.3,3.9,1.65,6.02,4.13,1.63,5.5,4.0,1.62,6.0,4.2,1.6,6.92,4.19,1.56
E0,2018-10-20,2018-2019,Bournemouth,Southampton,76,77,77,76,75,77,76,77,37,40,25,24,310.0,305.4,0,0,D,0,0,D,10,8,2,4,10,14,6,4,1,2,0,0,0.84,0.59,0.68,0.5,1.59,1.03,14.0,9.96,2.04,3.7,3.75,2.0,3.5,3.75,2.0,3.55,3.6,2.07,3.67,3.79,2.0,3.6,3.6,2.0,3.7,3.9,2.22,3.51,3.53
E0,2018-10-20,2018-2019,Cardiff,Fulham,73,76,71,76,74,77,73,73,35,33,27,25,113.0,254.25,4,2,H,2,2,D,22,9,5,4,15,16,4,4,3,3,0,0,1.76,0.95,1.36,0.82,1.95,0.8,10.4,4.22,2.5,3.5,2.95,2.45,3.4,2.9,2.4,3.45,2.85,2.51,3.46,3.02,2.4,3.4,2.88,2.5,3.5,2.9,2.62,3.45,2.88
E0,2018-10-20,2018-2019,Chelsea,Manchester United,83,83,84,84,84,84,82,80,54,36,25,25,1170.0,797.6,2,2,D,1,0,H,21,7,6,4,9,17,5,3,2,5,0,0,2.21,1.11,1.22,0.53,2.22,0.56,9.48,11.59,1.75,3.8,5.25,1.72,3.7,5.0,1.7,3.85,4.8,1.74,3.93,5.26,1.73,3.8,4.6,1.73,3.9,5.25,1.77,3.9,5.01
E0,2018-10-20,2018-2019,Huddersfield,Liverpool,75,83,73,85,74,82,75,80,33,39,25,24,137.45,1170.0,0,1,A,0,1,A,13,11,1,2,9,6,2,4,0,2,0,0,0.64,0.66,0.39,0.58,1.26,1.34,13.75,18.94,11.0,5.5,1.33,11.0,5.25,1.3,10.0,5.3,1.3,11.49,5.36,1.33,11.0,5.0,1.32,13.0,5.5,1.3,12.75,6.18,1.26
E0,2018-10-20,2018-2019,Manchester City,Burnley,85,78,85,77,87,77,83,78,46,33,24,28,1200.0,197.25,5,0,H,1,0,H,24,5,10,0,11,5,10,1,2,2,0,0,4.49,0.37,3.99,0.27,2.97,0.02,9.42,39.0,1.08,13.0,34.0,1.07,12.5,26.0,1.1,9.2,27.0,1.1,11.96,32.7,1.06,13.0,26.0,1.05,13.0,31.0,1.07,14.92,32.36
E0,2018-10-20,2018-2019,Newcastle United,Brighton,76,76,76,76,76,76,76,76,37,41,26,25,244.65,194.35,0,1,A,0,1,A,27,8,6,2,13,17,10,2,0,2,0,0,1.71,0.68,1.0,0.61,2.15,0.62,4.23,10.65,2.2,3.25,3.8,2.2,3.2,3.5,2.15,3.1,3.75,2.22,3.21,3.9,2.15,3.2,3.7,2.2,3.2,3.9,2.22,3.25,3.82
E0,2018-10-20,2018-2019,West Ham,Tottenham,79,83,80,89,77,83,77,83,37,34,26,25,359.0,898.6,0,1,A,0,1,A,13,10,4,2,8,10,10,6,3,0,0,0,0.54,1.12,0.47,1.01,0.81,1.88,7.85,11.94,4.1,3.9,1.9,4.2,3.7,1.85,3.9,3.7,1.9,4.07,3.89,1.93,3.8,3.8,1.91,4.1,3.9,1.91,3.89,3.73,2.02
E0,2018-10-20,2018-2019,Wolverhampton Wanderers,Watford,76,77,76,76,78,78,75,76,40,39,24,26,302.9,239.1,0,2,A,0,2,A,10,9,1,3,23,13,8,2,3,1,0,0,0.47,1.07,0.41,0.87,0.76,1.92,10.2,13.65,1.75,3.75,5.25,1.72,3.6,5.25,1.7,3.65,5.2,1.76,3.68,5.47,1.73,3.6,5.0,1.75,3.75,5.4,1.86,3.38,5.36
E0,2018-10-21,2018-2019,Everton,Crystal Palace,79,77,79,78,79,77,78,76,40,36,26,26,529.1,289.0,2,0,H,0,0,D,20,7,4,3,13,17,10,5,2,1,0,0,1.93,1.5,1.82,0.69,1.67,1.06,8.8,8.87,1.85,3.6,4.75,1.85,3.5,4.5,1.83,3.55,4.45,1.88,3.67,4.66,1.88,3.5,4.33,1.85,3.6,4.75,1.78,3.67,5.35
E0,2018-10-22,2018-2019,Arsenal,Leicester,82,78,84,82,83,77,81,77,42,37,24,26,659.05,434.1,3,1,H,1,1,D,19,8,6,2,10,10,6,4,2,2,0,0,2.92,0.93,2.55,0.87,2.66,0.24,6.0,18.35,1.53,4.5,6.5,1.5,4.33,6.5,1.53,4.5,5.6,1.56,4.36,6.51,1.53,4.33,5.8,1.53,4.6,6.25,1.63,4.13,6.03
E0,2018-10-27,2018-2019,Brighton,Wolverhampton Wanderers,76,76,76,76,76,78,76,75,41,40,25,24,194.35,302.9,1,0,H,0,0,D,2,25,1,7,11,8,1,10,3,0,0,0,1.01,1.38,1.01,1.16,1.08,1.62,15.81,5.53,3.2,3.2,2.5,3.1,3.1,2.45,3.1,3.1,2.45,3.27,3.19,2.5,3.2,3.0,2.4,3.3,3.2,2.45,3.48,3.19,2.39
E0,2018-10-27,2018-2019,Fulham,Bournemouth,76,76,76,77,77,75,73,76,33,37,25,25,254.25,310.0,0,3,A,0,1,A,11,12,1,5,16,3,5,5,2,1,1,0,0.38,2.11,0.35,1.25,0.2,2.69,16.18,31.8,2.9,3.75,2.4,2.7,3.75,2.4,2.8,3.4,2.5,2.95,3.75,2.42,2.75,3.7,2.4,2.88,3.8,2.4,2.85,3.71,2.51
E0,2018-10-27,2018-2019,Leicester,West Ham,78,79,82,80,77,77,77,77,37,37,26,26,434.1,359.0,1,1,D,0,1,A,21,11,7,3,17,5,8,0,1,1,0,1,1.95,1.56,1.6,0.74,1.65,1.06,4.15,10.8,2.1,3.5,3.8,2.1,3.4,3.6,2.05,3.4,3.65,2.16,3.45,3.75,2.15,3.4,3.5,2.1,3.5,3.8,1.98,3.6,4.21
E0,2018-10-27,2018-2019,Liverpool,Cardiff,83,73,85,72,82,73,81,73,39,35,24,27,1170.0,113.0,4,1,H,1,0,H,19,2,7,1,6,4,8,0,0,0,0,0,2.3,0.64,1.5,0.03,2.64,0.22,6.75,82.67,1.11,11.0,26.0,1.1,10.0,23.0,1.12,9.0,20.0,1.11,10.86,27.28,1.08,11.0,29.0,1.11,11.0,29.0,1.12,9.84,28.98
E0,2018-10-27,2018-2019,Southampton,Newcastle United,77,76,76,76,77,76,77,76,40,37,24,26,305.4,244.65,0,0,D,0,0,D,22,6,4,0,9,12,7,2,0,1,0,0,1.19,0.3,1.16,0.29,2.15,0.54,13.44,8.36,2.1,3.4,3.9,2.1,3.25,3.75,2.1,3.2,3.8,2.14,3.37,3.91,2.15,3.25,3.6,2.15,3.25,4.0,2.01,3.55,4.15
E0,2018-10-27,2018-2019,Watford,Huddersfield,77,75,76,74,78,75,76,75,39,33,26,25,239.1,137.45,3,0,H,2,0,H,12,13,6,7,9,13,3,3,1,2,0,0,2.3,0.48,2.3,0.42,2.65,0.23,11.8,8.07,1.75,3.75,5.25,1.72,3.7,5.0,1.75,3.6,4.9,1.76,3.74,5.37,1.75,3.6,5.0,1.8,3.5,5.4,1.78,3.53,5.73
E0,2018-10-28,2018-2019,Burnley,Chelsea,78,83,77,84,77,84,77,82,33,54,28,25,197.25,1170.0,0,4,A,0,1,A,7,24,1,8,14,10,4,4,4,2,0,0,0.27,3.02,0.11,2.22,0.08,2.86,15.94,13.07,11.0,5.0,1.36,11.0,4.75,1.33,7.6,4.8,1.4,10.84,4.89,1.37,9.5,4.75,1.36,11.5,5.0,1.33,9.53,4.52,1.43
E0,2018-10-28,2018-2019,Crystal Palace,Arsenal,77,82,78,80,77,83,76,81,36,42,26,24,289.0,659.05,2,2,D,1,0,H,16,7,3,2,10,16,6,4,1,2,0,0,2.38,0.85,0.81,0.18,2.55,0.31,15.55,7.47,4.75,4.1,1.75,4.33,3.9,1.78,4.4,3.7,1.8,4.56,4.26,1.76,4.2,4.2,1.75,4.75,4.1,1.73,4.57,3.86,1.84
E0,2018-10-28,2018-2019,Manchester United,Everton,83,79,84,78,84,80,80,78,36,40,25,26,797.6,529.1,2,1,H,1,0,H,14,14,10,6,15,12,8,4,2,1,0,0,2.51,1.67,1.65,0.83,2.03,0.74,8.85,10.72,1.72,3.9,5.25,1.67,3.8,5.25,1.7,3.75,5.0,1.75,3.91,5.16,1.75,3.8,4.6,1.73,3.9,5.2,1.81,3.74,4.95
E0,2018-10-29,2018-2019,Tottenham,Manchester City,83,85,89,85,83,87,83,83,34,46,25,24,898.6,1200.0,0,1,A,0,1,A,4,13,1,6,13,13,3,6,2,2,0,0,0.44,1.94,0.44,1.7,0.3,2.53,10.65,13.18,4.75,4.1,1.75,4.33,4.1,1.75,4.3,3.8,1.8,4.76,4.24,1.74,4.4,4.2,1.73,4.8,4.1,1.73,5.42,4.29,1.66
E0,2018-11-03,2018-2019,Arsenal,Liverpool,82,83,80,85,83,82,81,81,42,39,24,24,659.05,1170.0,1,1,D,0,0,D,12,13,4,4,7,7,5,8,1,1,0,0,1.62,1.2,1.62,1.09,1.73,1.0,8.21,24.6,3.9,3.9,1.95,3.5,3.75,2.0,3.2,3.5,2.2,3.92,3.77,2.0,3.6,3.7,2.0,3.8,3.8,2.0,3.91,3.94,1.96
E0,2018-11-03,2018-2019,Bournemouth,Manchester United,76,83,77,84,75,83,76,80,37,36,25,25,310.0,797.6,1,2,A,1,1,D,18,18,7,8,12,12,9,5,4,3,0,0,1.93,3.29,1.63,1.85,0.59,2.25,15.06,9.68,3.6,3.7,2.1,3.6,3.5,2.05,3.5,3.4,2.1,3.62,3.64,2.14,3.4,3.5,2.1,3.6,3.6,2.15,3.9,3.98,1.95
E0,2018-11-03,2018-2019,Cardiff,Leicester,73,78,72,82,73,77,73,77,35,37,27,26,113.0,434.1,0,1,A,0,0,D,11,13,2,5,13,12,6,12,2,2,0,0,0.92,2.18,0.39,1.25,0.43,2.39,10.5,6.57,3.8,3.4,2.14,3.6,3.3,2.15,3.4,3.2,2.25,3.85,3.37,2.16,3.6,3.3,2.15,3.8,3.3,2.15,3.45,3.47,2.27
E0,2018-11-03,2018-2019,Everton,Brighton,79,76,78,76,80,75,78,76,40,41,26,25,529.1,194.35,3,1,H,1,1,D,14,5,3,3,9,17,6,4,0,1,0,0,2.59,0.68,1.89,0.68,2.68,0.2,6.36,11.0,1.61,4.0,6.5,1.57,3.9,6.25,1.7,3.8,5.0,1.58,4.07,7.01,1.6,3.9,6.0,1.62,3.9,6.5,1.57,4.04,7.24
E0,2018-11-03,2018-2019,Newcastle United,Watford,76,77,76,76,76,78,76,76,37,39,26,26,244.65,239.1,1,0,H,0,0,D,10,16,2,1,12,11,8,9,1,5,0,0,0.69,2.55,0.48,2.3,0.28,2.59,11.0,10.6,2.75,3.25,2.8,2.65,3.2,2.75,2.7,3.15,2.75,2.78,3.25,2.85,2.62,3.25,2.75,2.75,3.2,2.8,2.85,3.29,2.74
E0,2018-11-03,2018-2019,West Ham,Burnley,79,78,80,77,77,77,77,77,37,33,26,28,359.0,197.25,4,2,H,1,1,D,22,6,10,3,7,9,10,4,1,4,0,0,2.56,0.88,2.0,0.86,2.48,0.37,9.6,12.6,1.75,3.75,5.25,1.75,3.6,5.0,1.8,3.6,4.5,1.76,3.74,5.42,1.75,3.7,4.8,1.75,3.7,5.4,1.57,4.17,6.85
E0,2018-11-03,2018-2019,Wolverhampton Wanderers,Tottenham,76,83,76,89,78,83,75,83,40,34,24,25,302.9,898.6,2,3,A,0,2,A,16,10,7,8,11,8,5,1,1,2,0,0,2.41,1.63,0.7,0.8,1.99,0.76,10.2,14.22,3.1,3.4,2.45,3.0,3.3,2.4,3.15,3.3,2.3,3.13,3.36,2.49,2.9,3.3,2.5,3.0,3.4,2.5,3.43,3.38,2.32
E0,2018-11-04,2018-2019,Chelsea,Crystal Palace,83,77,84,78,84,77,82,76,54,36,25,26,1170.0,289.0,3,1,H,1,0,H,15,7,6,2,6,13,4,2,0,1,0,0,1.89,0.45,1.89,0.4,2.47,0.35,10.06,19.74,1.25,6.75,13.0,1.26,6.0,11.5,1.25,6.1,11.0,1.27,6.18,11.51,1.29,6.0,9.5,1.29,6.0,12.0,1.33,5.53,10.76
E0,2018-11-04,2018-2019,Manchester City,Southampton,85,77,85,76,87,77,83,77,46,40,24,24,1200.0,305.4,6,1,H,4,1,H,18,12,8,6,14,9,4,4,1,1,0,0,2.76,1.81,2.56,0.62,2.02,0.78,8.95,29.79,1.11,11.0,29.0,1.11,9.75,21.0,1.12,9.0,20.0,1.11,10.68,28.68,1.11,10.0,21.0,1.1,11.0,34.0,1.12,10.04,27.35
E0,2018-11-05,2018-2019,Huddersfield,Fulham,75,76,74,76,74,77,75,73,33,33,25,25,137.45,254.25,1,0,H,1,0,H,10,7,2,1,11,8,5,4,1,2,0,0,0.51,0.35,0.39,0.31,1.44,1.07,4.8,10.2,2.3,3.5,3.3,2.25,3.3,3.3,2.25,3.35,3.2,2.33,3.45,3.34,2.3,3.4,3.1,2.3,3.4,3.3,2.34,3.44,3.32
E0,2018-11-10,2018-2019,Cardiff,Brighton,73,76,72,76,73,75,73,76,35,41,27,25,113.0,194.35,2,1,H,1,1,D,20,7,6,3,7,21,4,1,2,1,0,1,1.94,0.77,0.52,0.75,2.37,0.43,8.2,8.44,2.6,3.1,3.1,2.5,3.1,3.1,2.65,3.2,2.75,2.61,3.19,3.11,2.55,3.1,3.0,2.6,3.13,3.13,2.58,3.15,3.19
E0,2018-11-10,2018-2019,Crystal Palace,Tottenham,77,83,78,89,77,83,76,83,36,34,26,25,289.0,898.6,0,1,A,0,0,D,11,11,4,2,12,9,10,6,1,1,0,0,0.69,1.55,0.13,1.01,0.62,2.13,12.7,7.2,4.5,3.75,1.85,4.5,3.7,1.8,4.5,3.6,1.8,4.48,3.67,1.91,4.33,3.6,1.83,4.4,3.75,1.87,5.48,3.96,1.7
E0,2018-11-10,2018-2019,Huddersfield,West Ham,75,79,74,80,74,77,75,77,33,37,25,26,137.45,359.0,1,1,D,1,0,H,15,12,7,5,9,8,5,6,1,1,0,0,1.18,1.44,1.0,0.96,1.1,1.6,10.12,8.65,3.4,3.25,2.35,3.4,3.2,2.25,3.2,3.3,2.3,3.46,3.33,2.33,3.3,3.2,2.3,3.5,3.2,2.38,3.27,3.27,2.46
E0,2018-11-10,2018-2019,Leicester,Burnley,78,78,82,77,77,77,77,77,37,33,26,28,434.1,197.25,0,0,D,0,0,D,22,6,5,1,13,10,12,1,2,0,0,0,1.51,0.37,1.23,0.19,2.3,0.47,7.88,12.75,1.5,4.33,8.0,1.48,4.33,7.0,1.53,4.2,6.1,1.49,4.45,7.95,1.52,4.2,6.5,1.53,4.3,7.0,1.49,4.47,7.93
E0,2018-11-10,2018-2019,Newcastle United,Bournemouth,76,76,76,77,76,75,76,76,37,37,26,25,244.65,310.0,2,1,H,2,1,H,18,14,6,4,9,11,7,10,2,1,0,0,2.58,1.92,2.19,1.73,1.86,0.91,15.21,6.27,2.9,3.4,2.6,2.75,3.3,2.6,2.7,3.3,2.6,2.89,3.43,2.62,2.75,3.4,2.55,2.9,3.3,2.63,2.94,3.5,2.55
E0,2018-11-10,2018-2019,Southampton,Watford,77,77,76,76,77,78,77,76,40,39,24,26,305.4,239.1,1,1,D,1,0,H,14,12,4,6,13,13,7,6,3,2,0,0,1.2,1.08,1.1,0.64,1.46,1.24,8.08,6.9,2.5,3.3,3.1,2.4,3.3,3.0,2.4,3.3,2.95,2.53,3.34,3.09,2.5,3.25,2.9,2.5,3.3,3.1,2.34,3.44,3.32
E0,2018-11-11,2018-2019,Arsenal,Wolverhampton Wanderers,82,76,80,76,83,78,81,75,42,40,24,24,659.05,302.9,1,1,D,0,1,A,10,12,3,5,9,16,11,2,2,2,0,0,0.97,1.87,0.71,1.81,0.65,2.11,6.13,20.9,1.66,4.2,5.25,1.6,4.1,5.5,1.55,4.0,6.2,1.68,4.14,5.41,1.65,4.2,4.75,1.67,4.2,5.25,1.65,4.15,5.71
E0,2018-11-11,2018-2019,Chelsea,Everton,83,79,84,78,84,80,82,78,54,40,25,26,1170.0,529.1,0,0,D,0,0,D,15,6,4,1,7,11,5,5,4,3,0,0,1.16,0.2,1.06,0.18,2.28,0.44,6.84,17.24,1.4,5.25,8.5,1.4,4.75,8.0,1.45,4.5,7.0,1.42,5.17,7.89,1.44,5.0,6.5,1.4,5.0,8.0,1.4,5.04,8.94
E0,2018-11-11,2018-2019,Liverpool,Fulham,83,76,85,76,82,77,81,73,39,33,24,25,1170.0,254.25,2,0,H,1,0,H,20,8,7,3,11,9,6,3,1,1,0,0,2.22,0.57,1.89,0.24,2.53,0.31,4.57,32.14,1.11,11.0,26.0,1.11,9.5,23.0,1.12,9.0,20.0,1.11,10.9,24.65,1.1,11.0,21.0,1.11,11.0,31.0,1.1,11.92,26.16
E0,2018-11-11,2018-2019,Manchester City,Manchester United,85,83,85,84,87,83,83,80,46,36,24,25,1200.0,797.6,3,1,H,1,0,H,17,6,5,1,12,12,5,1,1,1,0,0,2.03,0.97,1.93,0.15,2.23,0.53,12.63,20.21,1.4,5.25,8.5,1.4,5.0,7.5,1.45,4.8,6.4,1.39,5.4,8.32,1.38,5.0,7.5,1.36,5.25,9.0,1.36,5.42,9.53
E0,2018-11-24,2018-2019,Brighton,Leicester,76,78,76,82,75,77,76,78,41,37,25,26,194.35,434.1,1,1,D,1,0,H,14,8,3,3,10,7,6,1,3,1,0,1,0.86,1.13,0.67,0.29,1.03,1.64,9.6,9.79,2.9,3.4,2.6,2.85,3.2,2.6,2.8,3.15,2.65,2.89,3.25,2.74,2.8,3.2,2.62,2.88,3.2,2.75,2.9,3.15,2.81
E0,2018-11-24,2018-2019,Everton,Cardiff,79,73,78,72,80,73,78,73,40,35,26,27,529.1,113.0,1,0,H,0,0,D,16,7,8,1,12,13,7,3,0,3,0,0,2.48,0.88,1.3,0.79,2.52,0.33,4.5,20.14,1.4,5.0,9.0,1.4,4.75,7.75,1.45,4.5,7.0,1.43,4.78,8.61,1.42,4.75,7.5,1.4,4.8,9.0,1.47,4.34,8.88
E0,2018-11-24,2018-2019,Fulham,Southampton,76,77,76,76,77,77,73,77,33,40,25,24,254.25,305.4,3,2,H,2,1,H,10,19,5,8,10,6,2,5,2,3,0,0,1.39,1.67,1.39,0.96,1.14,1.58,19.12,8.05,2.62,3.5,2.8,2.55,3.4,2.75,2.6,3.35,2.7,2.68,3.45,2.82,2.6,3.4,2.7,2.63,3.5,2.8,2.8,3.31,2.78
E0,2018-11-24,2018-2019,Manchester United,Crystal Palace,83,77,84,78,82,77,79,76,36,36,25,26,797.6,289.0,0,0,D,0,0,D,12,13,5,2,13,12,10,3,1,2,0,0,1.34,1.05,1.26,0.54,1.6,1.11,5.19,17.47,1.4,5.25,8.0,1.4,4.75,8.0,1.4,4.8,7.6,1.42,4.88,8.79,1.4,4.75,8.0,1.4,4.8,9.0,1.46,4.47,8.65
E0,2018-11-24,2018-2019,Tottenham,Chelsea,83,83,89,84,83,84,83,82,34,54,25,25,898.6,1170.0,3,1,H,2,0,H,18,13,9,2,19,12,4,4,0,3,0,0,3.35,0.96,3.12,0.86,2.69,0.22,10.8,6.3,2.8,3.5,2.6,2.7,3.5,2.55,2.75,3.4,2.55,2.87,3.5,2.6,2.8,3.4,2.5,2.88,3.5,2.55,3.09,3.44,2.47
E0,2018-11-24,2018-2019,Watford,Liverpool,77,83,76,85,78,82,76,81,39,39,26,24,239.1,1170.0,0,3,A,0,0,D,5,10,1,7,12,13,5,5,0,0,0,1,0.67,1.45,0.66,1.06,0.63,2.09,15.04,6.58,6.5,4.33,1.55,6.0,4.2,1.55,5.8,4.1,1.57,6.31,4.28,1.59,5.5,4.33,1.57,6.25,4.4,1.57,6.29,4.46,1.56
E0,2018-11-24,2018-2019,West Ham,Manchester City,78,85,79,86,77,87,77,83,37,46,26,24,359.0,1200.0,0,4,A,0,3,A,9,9,1,6,6,3,8,1,0,0,0,0,0.83,2.96,0.76,2.35,0.12,2.8,29.11,14.62,13.0,6.5,1.25,10.5,6.25,1.26,10.0,6.0,1.27,12.46,6.58,1.25,10.0,6.5,1.25,13.0,6.5,1.25,12.2,6.9,1.24
