Div,Date,season,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2016-10-01,2016-2017,Swansea,Liverpool,77,81,79,82,77,80,76,81,37,38,26,24,157.1,425.65,1,2,A,1,0,H,8,18,3,6,11,9,3,10,2,2,0,0,2.66,2.02,1.24,1.15,1.86,0.91,13.86,9.16,8.0,4.75,1.45,7.0,4.5,1.45,7.0,4.5,1.45,8.44,4.92,1.43,8.0,4.5,1.44,8.0,4.8,1.44,7.3,5.04,1.46
E0,2016-10-01,2016-2017,Watford,Bournemouth,77,74,77,76,77,74,75,72,46,41,26,24,175.65,131.6,2,2,D,0,1,A,17,11,7,2,17,12,4,5,3,4,0,0,1.23,1.35,1.1,1.12,1.27,1.45,6.46,9.0,2.38,3.3,3.3,2.3,3.25,3.25,2.2,3.15,3.5,2.42,3.32,3.27,2.4,3.2,3.2,2.38,3.4,3.25,2.51,3.33,3.11
E0,2016-10-01,2016-2017,West Ham,Middlesbrough,79,75,80,77,79,74,77,73,44,35,24,27,273.05,128.8,1,1,D,0,0,D,19,9,2,3,13,12,4,5,2,3,0,0,0.88,0.85,0.63,0.67,1.35,1.31,11.54,7.46,2.25,3.4,3.5,2.1,3.4,3.6,2.1,3.4,3.5,2.23,3.35,3.66,2.3,3.3,3.3,2.2,3.4,3.6,2.0,3.52,4.26
E0,2016-10-02,2016-2017,Burnley,Arsenal,73,83,73,85,72,82,73,82,36,42,26,24,107.18,542.0,0,1,A,0,0,D,10,18,1,3,2,3,2,6,0,0,0,0,0.61,1.85,0.61,1.66,0.39,2.4,29.92,7.83,9.0,5.0,1.4,8.5,5.0,1.36,7.5,4.8,1.4,10.17,5.13,1.38,9.5,4.5,1.4,10.0,5.0,1.36,9.5,5.38,1.37
E0,2016-10-02,2016-2017,Leicester,Southampton,79,77,80,77,79,76,77,78,31,36,26,25,218.65,263.75,0,0,D,0,0,D,9,11,1,5,9,9,3,6,1,0,0,0,0.45,0.92,0.32,0.76,0.85,1.79,19.4,10.95,2.25,3.4,3.5,2.2,3.3,3.4,2.1,3.4,3.5,2.24,3.35,3.63,2.25,3.25,3.5,2.2,3.4,3.6,2.52,3.38,3.05
E0,2016-10-02,2016-2017,Manchester United,Stoke,83,79,90,79,82,79,81,77,42,34,24,27,531.45,186.0,1,1,D,0,0,D,24,7,9,6,14,9,13,2,3,0,0,0,2.81,1.2,2.59,0.32,2.46,0.38,4.21,21.08,1.33,5.75,10.0,1.3,5.5,10.0,1.33,5.5,8.2,1.35,5.46,10.61,1.33,5.0,11.0,1.33,5.5,11.0,1.31,5.8,12.0
E0,2016-10-02,2016-2017,Tottenham,Manchester City,81,83,84,84,80,85,81,82,38,35,23,26,543.65,576.5,2,0,H,2,0,H,13,12,7,6,20,10,4,3,2,2,0,0,1.7,0.91,0.67,0.79,2.03,0.71,5.91,7.14,3.0,3.5,2.5,3.0,3.4,2.35,3.35,3.3,2.2,2.99,3.54,2.48,3.0,3.4,2.4,2.9,3.5,2.5,3.02,3.5,2.48
E0,2016-10-15,2016-2017,Arsenal,Swansea,83,77,85,79,82,77,82,76,42,37,24,26,542.0,157.1,3,2,H,2,1,H,16,13,6,6,7,10,5,6,0,1,1,0,3.51,1.75,2.27,1.55,2.4,0.47,13.0,8.57,1.29,6.5,11.0,1.26,6.25,10.0,1.25,6.0,11.0,1.28,6.15,12.8,1.29,5.5,12.0,1.29,6.0,12.0,1.24,7.0,14.5
E0,2016-10-15,2016-2017,Bournemouth,Hull,74,75,76,77,74,73,72,75,41,42,24,26,131.6,135.85,6,1,H,3,1,H,22,11,10,4,8,14,5,4,0,3,0,0,2.93,0.39,1.6,0.3,2.84,0.1,7.47,16.65,1.85,3.5,5.0,1.8,3.5,4.75,1.85,3.5,4.3,1.83,3.61,5.05,1.85,3.4,4.8,1.83,3.6,5.0,1.79,3.81,4.99
E0,2016-10-15,2016-2017,Chelsea,Leicester,83,79,84,80,83,78,83,77,49,31,24,26,686.7,218.65,3,0,H,2,0,H,16,5,6,0,6,12,8,5,1,1,0,0,3.12,0.18,2.48,0.15,2.93,0.04,11.22,12.8,1.57,4.5,6.0,1.57,4.33,6.25,1.6,3.9,5.7,1.58,4.33,6.3,1.6,3.8,6.5,1.6,4.2,6.25,1.56,4.35,6.76
E0,2016-10-15,2016-2017,Crystal Palace,West Ham,78,78,81,80,77,79,76,77,45,44,26,24,228.43,273.05,0,1,A,0,1,A,12,12,3,4,12,13,7,6,1,3,0,1,1.95,0.87,1.09,0.87,2.26,0.53,11.8,8.0,2.15,3.5,3.6,2.0,3.5,3.75,2.2,3.35,3.3,2.14,3.52,3.71,2.2,3.1,3.75,2.1,3.6,3.7,2.23,3.45,3.56
E0,2016-10-15,2016-2017,Manchester City,Everton,83,80,84,84,85,79,82,82,35,39,26,25,576.5,311.25,1,1,D,0,0,D,19,3,8,2,7,9,13,1,0,2,0,0,2.69,0.14,1.05,0.1,2.93,0.04,5.9,24.42,1.5,4.75,7.0,1.48,4.75,6.25,1.45,4.4,7.2,1.52,4.68,6.82,1.5,4.33,7.0,1.5,4.8,6.5,1.52,4.73,6.68
E0,2016-10-15,2016-2017,Stoke,Sunderland,79,76,79,80,79,76,77,76,34,42,27,25,186.0,132.0,2,0,H,2,0,H,18,11,6,1,10,13,6,4,1,1,0,0,2.3,0.59,1.58,0.52,2.58,0.29,11.38,14.26,2.0,3.6,4.0,1.95,3.5,4.0,2.1,3.4,3.5,1.98,3.51,4.34,2.05,3.3,4.0,1.95,3.6,4.3,1.94,3.61,4.36
E0,2016-10-15,2016-2017,West Bromwich Albion,Tottenham,76,81,78,84,76,80,75,81,30,38,27,23,123.2,543.65,1,1,D,0,0,D,8,20,4,8,14,10,5,8,2,2,0,0,1.3,1.32,0.27,1.12,1.4,1.31,15.48,4.21,5.5,3.8,1.73,5.25,3.8,1.67,4.8,3.6,1.75,5.45,3.91,1.72,5.5,3.4,1.75,5.5,3.75,1.73,5.55,3.95,1.7
E0,2016-10-16,2016-2017,Middlesbrough,Watford,75,77,77,77,74,77,73,75,35,46,27,26,128.8,175.65,0,1,A,0,0,D,10,4,3,2,15,10,4,6,4,1,0,0,0.53,0.09,0.39,0.07,1.75,0.7,5.46,15.05,2.25,3.3,3.6,2.2,3.1,3.6,2.3,3.3,3.15,2.33,3.27,3.51,2.3,3.1,3.6,2.3,3.2,3.6,2.26,3.27,3.67
E0,2016-10-16,2016-2017,Southampton,Burnley,77,73,77,73,76,72,78,73,36,36,25,26,263.75,107.18,3,1,H,0,0,D,34,6,14,1,11,10,8,4,1,2,0,0,4.21,1.03,2.63,0.26,2.89,0.07,18.11,16.53,1.4,4.8,9.5,1.4,4.5,9.0,1.4,4.8,7.5,1.39,4.89,10.41,1.4,4.5,10.0,1.36,4.8,10.5,1.35,5.3,10.85
E0,2016-10-17,2016-2017,Liverpool,Manchester United,81,83,82,90,80,82,81,81,38,42,24,24,425.65,531.45,0,0,D,0,0,D,9,7,3,1,14,20,3,1,0,4,0,0,0.27,0.54,0.2,0.49,0.92,1.59,4.52,9.24,2.2,3.5,3.5,2.15,3.5,3.6,2.1,3.4,3.5,2.19,3.51,3.58,2.25,3.1,3.6,2.15,3.5,3.5,2.28,3.34,3.54
E0,2016-10-22,2016-2017,Arsenal,Middlesbrough,83,75,85,77,82,74,82,73,42,35,24,27,542.0,128.8,0,0,D,0,0,D,9,11,5,4,6,13,8,3,1,0,0,0,0.71,1.56,0.29,0.79,0.64,2.11,4.58,20.5,1.25,6.5,15.0,1.25,6.0,12.0,1.25,6.0,11.0,1.27,6.28,13.55,1.25,6.0,13.0,1.22,6.25,12.0,1.27,6.3,13.0
E0,2016-10-22,2016-2017,Bournemouth,Tottenham,74,81,76,84,74,80,72,81,41,38,24,23,131.6,543.65,0,0,D,0,0,D,8,16,1,4,10,15,7,4,2,4,0,0,0.52,0.75,0.46,0.7,1.09,1.5,11.24,5.46,4.2,3.6,1.95,4.1,3.6,1.95,3.8,3.4,2.0,4.12,3.7,1.97,4.0,3.4,2.0,4.1,3.7,1.95,4.3,3.66,1.94
E0,2016-10-22,2016-2017,Burnley,Everton,73,80,73,84,72,79,73,82,36,39,26,25,107.18,311.25,2,1,H,1,0,H,9,20,3,8,16,15,2,8,2,3,0,0,0.91,0.75,0.13,0.4,1.54,1.11,8.88,8.94,6.0,3.8,1.67,6.0,3.8,1.62,4.8,3.6,1.75,6.05,3.87,1.68,6.0,3.6,1.67,6.25,3.8,1.67,5.9,3.73,1.71
E0,2016-10-22,2016-2017,Hull,Stoke,75,79,77,79,73,79,75,77,42,34,26,27,135.85,186.0,0,2,A,0,1,A,9,12,2,6,16,8,5,7,2,3,0,0,0.7,1.04,0.6,0.97,1.05,1.63,9.1,11.68,3.1,3.3,2.5,2.95,3.2,2.5,2.7,3.2,2.7,3.16,3.35,2.46,3.1,3.2,2.5,3.1,3.3,2.5,2.99,3.32,2.6
E0,2016-10-22,2016-2017,Leicester,Crystal Palace,78,78,80,81,78,77,77,76,31,45,26,26,218.65,228.43,3,1,H,1,0,H,17,23,4,7,10,8,8,8,0,0,0,0,1.7,1.66,1.29,1.28,1.41,1.34,8.66,7.22,2.05,3.5,3.9,2.05,3.4,3.7,2.0,3.4,3.8,2.06,3.44,4.1,2.05,3.3,4.0,2.05,3.5,4.0,2.0,3.42,4.38
E0,2016-10-22,2016-2017,Liverpool,West Bromwich Albion,81,76,82,78,80,76,81,75,38,30,24,27,425.65,123.2,2,1,H,2,0,H,21,6,7,1,9,13,3,2,1,3,0,0,2.3,0.69,2.1,0.59,2.45,0.38,8.12,18.3,1.29,6.0,13.0,1.28,6.0,12.0,1.3,5.5,9.5,1.28,6.26,12.86,1.29,6.0,11.0,1.29,6.0,12.0,1.31,5.93,11.06
E0,2016-10-22,2016-2017,Swansea,Watford,77,77,79,77,77,77,76,75,37,46,26,26,157.1,175.65,0,0,D,0,0,D,11,10,5,2,15,16,7,2,2,1,0,0,1.33,0.48,1.26,0.29,2.14,0.59,7.55,7.93,2.38,3.3,3.3,2.3,3.25,3.25,2.3,3.3,3.15,2.33,3.35,3.42,2.3,3.4,3.2,2.3,3.4,3.4,2.49,3.3,3.17
E0,2016-10-22,2016-2017,West Ham,Sunderland,78,76,80,80,79,76,77,75,44,42,24,25,273.05,132.0,1,0,H,0,0,D,20,10,3,2,10,13,6,2,2,5,0,0,1.2,0.81,1.03,0.37,1.66,1.03,5.64,12.57,1.67,4.0,5.75,1.7,3.8,5.0,1.75,3.6,4.8,1.68,4.07,5.52,1.7,3.75,5.5,1.7,4.0,5.4,1.69,4.01,5.61
E0,2016-10-23,2016-2017,Chelsea,Manchester United,83,83,86,90,83,82,81,81,49,42,24,24,686.7,531.45,4,0,H,2,0,H,14,16,6,5,7,17,5,7,3,2,0,0,2.25,0.74,1.54,0.64,2.44,0.4,9.08,6.47,2.15,3.4,3.8,2.25,3.3,3.6,2.2,3.3,3.35,2.24,3.31,3.68,2.25,3.1,3.6,2.2,3.4,3.6,2.19,3.31,3.82
E0,2016-10-23,2016-2017,Manchester City,Southampton,83,77,84,77,85,76,82,78,35,36,26,25,576.5,263.75,1,1,D,0,1,A,14,6,3,2,11,10,10,3,3,3,0,0,1.15,0.56,1.05,0.16,1.86,0.82,6.3,11.0,1.5,4.5,7.5,1.5,4.5,7.0,1.5,4.2,6.5,1.5,4.63,7.3,1.5,4.33,7.0,1.5,4.6,7.0,1.47,4.59,8.25
E0,2016-10-29,2016-2017,Crystal Palace,Liverpool,78,81,81,82,77,80,76,81,45,38,26,24,228.43,425.65,2,4,A,2,3,A,7,17,6,10,15,5,3,3,1,2,0,0,0.5,2.26,0.34,1.89,0.3,2.56,10.91,9.26,5.25,4.0,1.7,5.0,4.0,1.72,4.8,3.6,1.75,4.9,3.92,1.78,5.0,3.8,1.75,5.0,3.9,1.75,4.8,4.08,1.76
E0,2016-10-29,2016-2017,Manchester United,Burnley,83,73,90,73,82,72,81,73,42,36,24,26,531.45,107.18,0,0,D,0,0,D,37,7,11,1,12,9,19,1,1,3,1,0,2.72,0.33,2.37,0.28,2.75,0.16,8.46,20.93,1.2,7.0,19.0,1.2,6.5,15.0,1.2,6.5,15.0,1.22,6.9,18.5,1.22,6.0,17.0,1.2,7.0,17.0,1.26,6.4,14.25
E0,2016-10-29,2016-2017,Middlesbrough,Bournemouth,75,74,77,76,74,74,73,72,35,41,27,24,128.8,131.6,2,0,H,1,0,H,10,15,3,3,3,5,4,7,1,1,0,0,1.44,1.55,1.05,1.44,1.29,1.42,9.79,9.9,2.5,3.2,3.2,2.45,3.1,3.1,2.5,3.1,3.0,2.57,3.15,3.19,2.6,3.0,3.1,2.5,3.2,3.2,2.52,3.13,3.29
E0,2016-10-29,2016-2017,Sunderland,Arsenal,76,83,80,85,76,82,75,82,42,42,25,24,132.0,542.0,1,4,A,0,1,A,3,21,1,7,9,13,0,8,4,3,0,0,0.85,2.48,0.02,2.21,0.27,2.56,13.96,6.33,9.0,5.0,1.4,8.0,5.25,1.4,7.5,4.8,1.4,8.25,5.1,1.42,8.5,4.8,1.4,8.5,5.2,1.4,8.14,4.87,1.44
E0,2016-10-29,2016-2017,Tottenham,Leicester,81,79,84,80,80,78,81,77,38,31,23,26,543.65,218.65,1,1,D,1,0,H,22,6,5,1,11,20,8,1,3,4,0,0,1.7,0.74,0.72,0.72,2.17,0.56,7.4,8.09,1.62,4.2,6.0,1.62,4.0,5.5,1.65,3.8,5.3,1.64,4.1,6.03,1.67,3.6,6.0,1.67,4.0,5.75,1.63,4.22,5.85
E0,2016-10-29,2016-2017,Watford,Hull,77,75,77,77,77,73,75,75,46,42,26,26,175.65,135.85,1,0,H,0,0,D,22,8,0,2,13,8,7,2,1,2,0,0,1.15,0.25,1.03,0.24,2.17,0.52,8.27,19.33,1.75,3.75,5.25,1.72,3.75,5.0,1.75,3.6,4.8,1.75,3.72,5.6,1.75,3.5,5.5,1.75,3.7,5.5,1.75,3.76,5.51
E0,2016-10-29,2016-2017,West Bromwich Albion,Manchester City,76,83,78,86,76,83,75,82,30,35,27,26,123.2,576.5,0,4,A,0,2,A,9,21,1,8,17,10,1,7,4,3,0,0,0.6,2.48,0.43,1.67,0.27,2.6,16.21,7.68,8.0,4.75,1.44,7.0,4.5,1.45,7.0,4.5,1.45,7.48,4.57,1.5,8.0,4.5,1.44,8.0,4.6,1.45,7.58,4.75,1.48
E0,2016-10-30,2016-2017,Everton,West Ham,80,79,84,80,79,79,82,77,39,44,25,24,311.25,273.05,2,0,H,0,0,D,17,13,6,3,15,12,8,8,2,3,0,0,2.01,0.94,1.94,0.6,2.18,0.61,11.76,10.9,1.8,3.8,4.75,1.8,3.9,4.5,1.75,3.6,4.8,1.81,3.84,4.8,1.83,3.6,4.5,1.8,4.0,4.6,1.88,3.76,4.47
E0,2016-10-30,2016-2017,Southampton,Chelsea,77,83,77,86,76,83,78,81,36,49,25,24,263.75,686.7,0,2,A,0,1,A,9,13,1,7,13,16,7,3,0,0,0,0,0.42,1.15,0.32,1.15,0.69,1.99,7.17,12.47,3.2,3.4,2.4,3.1,3.4,2.4,3.3,3.35,2.2,3.2,3.37,2.43,3.2,3.2,2.4,3.1,3.3,2.45,3.24,3.39,2.4
E0,2016-10-31,2016-2017,Stoke,Swansea,79,77,79,79,79,77,77,76,34,37,27,26,186.0,157.1,3,1,H,1,1,D,17,14,4,6,7,14,6,4,2,0,0,0,2.16,1.1,1.95,1.07,2.17,0.61,17.93,7.88,2.05,3.6,3.8,2.05,3.6,3.75,1.9,3.5,4.1,2.1,3.52,3.85,2.1,3.5,3.6,2.05,3.6,3.8,2.02,3.5,4.17
E0,2016-11-05,2016-2017,Bournemouth,Sunderland,74,76,76,80,74,75,72,75,41,42,24,25,131.6,132.0,1,2,A,1,1,D,22,9,7,4,14,17,12,2,3,2,0,1,2.65,1.14,2.33,0.38,2.38,0.44,4.3,10.21,1.65,4.2,5.5,1.62,3.9,5.75,1.65,3.8,5.3,1.63,4.27,5.78,1.67,3.6,6.0,1.65,4.0,5.75,1.63,4.4,5.61
E0,2016-11-05,2016-2017,Burnley,Crystal Palace,73,78,73,81,72,77,73,76,36,45,26,26,107.18,228.43,3,2,H,2,0,H,14,16,7,5,11,12,4,7,1,2,0,0,2.26,2.06,1.14,1.16,1.56,1.18,19.6,7.45,3.3,3.3,2.38,3.2,3.25,2.35,2.95,3.3,2.4,3.42,3.37,2.32,3.3,3.1,2.4,3.5,3.3,2.3,3.6,3.27,2.29
E0,2016-11-05,2016-2017,Chelsea,Everton,83,80,86,84,83,79,81,82,49,39,24,25,686.7,311.25,5,0,H,3,0,H,21,1,9,0,5,16,4,2,0,3,0,0,1.94,0.01,1.31,0.01,2.8,0.1,13.05,13.36,1.53,4.33,7.0,1.53,4.2,6.25,1.55,4.0,6.2,1.57,4.37,6.47,1.57,3.75,7.0,1.57,4.33,6.5,1.5,4.61,7.4
E0,2016-11-05,2016-2017,Manchester City,Middlesbrough,83,75,86,76,83,74,82,73,35,35,26,27,576.5,128.8,1,1,D,1,0,H,25,5,7,3,7,15,8,2,1,3,0,0,2.5,0.21,1.99,0.2,2.82,0.11,5.28,11.67,1.22,7.0,15.0,1.2,6.75,14.5,1.2,6.5,15.0,1.23,7.16,14.22,1.22,6.5,13.0,1.22,7.0,15.0,1.22,7.55,14.75
E0,2016-11-05,2016-2017,West Ham,Stoke,79,79,80,79,79,79,77,77,44,34,24,27,273.05,186.0,1,1,D,0,0,D,9,12,2,4,11,10,6,4,4,1,0,0,0.4,0.81,0.23,0.6,0.91,1.69,10.12,18.47,2.0,3.6,4.0,2.0,3.5,3.8,2.0,3.4,3.8,2.0,3.59,4.13,2.05,3.3,4.0,2.05,3.6,3.9,2.01,3.53,4.17
E0,2016-11-06,2016-2017,Arsenal,Tottenham,83,81,85,84,82,80,82,81,42,38,24,23,542.0,543.65,1,1,D,1,0,H,15,10,2,3,11,17,7,2,1,2,0,0,0.68,1.2,0.57,0.35,0.81,1.89,6.95,6.8,1.95,3.6,4.2,1.95,3.6,3.9,2.0,3.4,3.8,1.95,3.59,4.35,2.0,3.2,4.33,1.95,3.5,4.2,1.97,3.63,4.2
E0,2016-11-06,2016-2017,Hull,Southampton,75,77,77,77,73,76,75,78,42,36,26,25,135.85,263.75,2,1,H,0,1,A,6,19,2,7,13,15,1,10,0,5,0,0,0.56,2.03,0.53,1.1,0.36,2.47,30.45,6.77,5.75,3.8,1.7,5.5,3.8,1.65,5.3,3.8,1.65,5.73,3.88,1.7,5.5,3.6,1.7,5.75,3.75,1.7,5.75,3.9,1.69
E0,2016-11-06,2016-2017,Leicester,West Bromwich Albion,79,76,80,78,78,76,77,75,31,30,26,27,218.65,123.2,1,2,A,0,0,D,5,11,2,5,8,8,5,6,0,2,0,0,0.63,0.78,0.62,0.29,1.18,1.42,8.74,9.85,1.8,3.6,5.25,1.78,3.6,4.75,1.75,3.6,4.8,1.78,3.63,5.49,1.8,3.3,5.5,1.8,3.6,5.2,1.74,3.72,5.65
E0,2016-11-06,2016-2017,Liverpool,Watford,81,77,82,77,80,78,81,77,38,46,24,26,425.65,175.65,6,1,H,3,0,H,28,11,17,8,14,10,6,3,1,2,0,0,4.18,0.77,3.45,0.68,2.9,0.07,6.16,16.47,1.29,6.0,12.0,1.26,6.0,11.0,1.3,5.5,9.5,1.29,6.19,11.8,1.3,5.0,13.0,1.29,6.25,13.0,1.29,6.3,11.95
E0,2016-11-06,2016-2017,Swansea,Manchester United,77,83,79,90,77,82,74,81,37,42,26,24,157.1,531.45,1,3,A,0,3,A,6,9,1,3,9,16,2,0,0,2,0,0,0.51,1.0,0.46,0.9,0.81,1.84,26.59,11.68,5.0,4.0,1.73,4.75,3.9,1.72,5.3,3.8,1.65,4.94,4.01,1.76,5.0,3.75,1.73,5.0,4.0,1.73,5.53,4.04,1.69
E0,2016-11-19,2016-2017,Crystal Palace,Manchester City,77,83,81,85,77,83,76,82,45,35,26,26,228.43,576.5,1,2,A,0,1,A,9,10,2,4,12,15,2,7,1,2,0,0,0.43,1.39,0.26,1.3,0.53,2.22,6.71,5.41,6.5,4.5,1.53,6.25,4.4,1.5,6.5,4.2,1.5,6.28,4.57,1.56,6.0,4.2,1.57,6.25,4.5,1.55,6.75,5.03,1.49
E0,2016-11-19,2016-2017,Everton,Swansea,80,77,84,79,79,77,82,74,39,37,25,26,311.25,157.1,1,1,D,0,1,A,14,5,6,3,13,12,10,3,4,2,0,0,1.55,1.07,1.29,0.24,1.76,0.92,5.64,12.95,1.6,4.33,6.0,1.55,4.1,6.25,1.55,4.0,6.2,1.58,4.26,6.52,1.57,4.0,6.5,1.6,4.3,6.0,1.6,4.42,5.94
E0,2016-11-19,2016-2017,Manchester United,Arsenal,83,83,90,85,82,82,81,82,42,42,24,24,531.45,542.0,1,1,D,0,0,D,12,5,5,1,14,11,10,4,3,3,0,0,0.51,0.58,0.41,0.54,1.17,1.4,6.39,10.67,2.6,3.4,2.9,2.5,3.4,2.8,2.6,3.25,2.75,2.61,3.33,2.97,2.62,3.1,3.0,2.6,3.4,2.9,2.5,3.24,3.21
E0,2016-11-19,2016-2017,Southampton,Liverpool,77,81,77,83,77,80,78,81,36,38,25,24,263.75,425.65,0,0,D,0,0,D,3,15,0,2,8,11,1,8,1,1,0,0,0.09,1.69,0.08,1.64,0.19,2.65,19.12,4.44,3.4,3.6,2.2,3.3,3.5,2.15,3.8,3.4,2.0,3.32,3.56,2.28,3.4,3.4,2.2,3.4,3.4,2.3,3.19,3.47,2.39
E0,2016-11-19,2016-2017,Stoke,Bournemouth,79,74,79,76,79,74,77,72,34,41,27,24,186.0,131.6,0,1,A,0,1,A,14,9,6,2,17,10,3,4,3,2,0,0,1.6,1.24,0.66,1.2,1.66,1.05,6.54,6.04,2.3,3.4,3.4,2.2,3.25,3.5,2.1,3.4,3.5,2.26,3.43,3.49,2.3,3.3,3.3,2.3,3.4,3.4,2.13,3.48,3.79
E0,2016-11-19,2016-2017,Sunderland,Hull,76,75,80,77,75,73,74,75,42,42,25,26,132.0,135.85,3,0,H,1,0,H,11,17,4,7,9,8,2,8,1,0,1,0,0.95,1.25,0.85,0.49,1.1,1.61,16.0,10.67,2.15,3.4,3.8,2.15,3.25,3.6,2.1,3.4,3.5,2.11,3.35,4.03,2.15,3.2,3.8,2.15,3.3,3.8,2.29,3.33,3.53
E0,2016-11-19,2016-2017,Tottenham,West Ham,81,79,84,80,80,79,81,77,38,44,23,24,543.65,273.05,3,2,H,0,1,A,14,11,6,3,13,16,4,5,3,2,0,1,2.53,1.77,0.31,0.92,1.99,0.76,4.74,14.58,1.5,4.5,7.5,1.5,4.25,6.75,1.65,3.8,5.3,1.5,4.58,7.4,1.5,4.33,7.0,1.5,4.6,7.0,1.57,4.35,6.44
E0,2016-11-19,2016-2017,Watford,Leicester,77,78,77,79,78,78,77,77,46,31,26,26,175.65,218.65,2,1,H,2,1,H,10,10,3,2,12,18,4,6,2,3,0,0,0.72,1.2,0.72,0.27,0.84,1.84,9.1,5.11,2.8,3.3,2.75,2.7,3.3,2.65,2.7,3.2,2.7,2.91,3.3,2.68,2.8,3.1,2.75,2.88,3.3,2.7,3.02,3.32,2.58
E0,2016-11-20,2016-2017,Middlesbrough,Chelsea,75,83,76,85,75,83,73,81,35,49,27,24,128.8,686.7,0,1,A,0,1,A,12,13,1,3,13,10,2,3,2,3,0,0,0.56,1.69,0.38,1.48,0.5,2.28,12.42,10.31,7.0,4.0,1.57,6.25,4.1,1.55,6.5,4.2,1.5,6.83,4.28,1.56,6.5,4.0,1.57,6.5,4.2,1.57,6.95,4.66,1.51
E0,2016-11-21,2016-2017,West Bromwich Albion,Burnley,76,73,78,73,76,72,75,73,30,36,27,26,123.2,107.18,4,0,H,3,0,H,16,5,6,2,12,12,4,3,0,0,0,0,1.41,0.57,1.14,0.5,2.07,0.64,21.43,8.73,1.95,3.4,4.5,1.95,3.3,4.33,1.9,3.5,4.1,1.92,3.39,4.93,1.95,3.3,4.5,1.95,3.3,4.6,1.91,3.45,4.83
E0,2016-11-26,2016-2017,Burnley,Manchester City,73,83,73,85,72,83,73,82,36,35,26,26,107.18,576.5,1,2,A,1,1,D,10,21,5,5,5,15,5,8,2,3,0,0,0.48,2.26,0.41,2.16,0.24,2.64,14.85,4.0,9.0,6.0,1.33,9.5,6.0,1.28,8.0,5.3,1.35,10.05,6.03,1.32,9.0,5.5,1.33,10.5,5.5,1.33,13.0,7.25,1.24
E0,2016-11-26,2016-2017,Chelsea,Tottenham,83,81,85,84,83,80,81,81,49,38,24,23,686.7,543.65,2,1,H,1,1,D,9,12,5,6,13,16,3,8,2,1,0,0,1.25,0.42,1.18,0.37,2.12,0.6,9.15,6.27,1.75,3.8,5.25,1.75,3.8,5.0,1.75,3.6,4.8,1.78,3.81,5.09,1.8,3.5,5.0,1.75,3.9,5.0,1.72,3.84,5.55
E0,2016-11-26,2016-2017,Hull,West Bromwich Albion,75,76,77,78,73,76,75,75,42,30,26,27,135.85,123.2,1,1,D,0,1,A,10,11,4,2,7,10,2,6,3,2,0,0,0.42,1.4,0.33,1.31,0.55,2.2,10.15,18.93,3.1,3.2,2.6,2.9,3.2,2.55,2.75,3.25,2.6,3.3,3.18,2.48,3.1,3.0,2.6,3.2,3.2,2.5,2.86,3.11,2.86
E0,2016-11-26,2016-2017,Leicester,Middlesbrough,78,75,79,76,78,75,77,73,31,35,26,27,218.65,128.8,2,2,D,1,1,D,11,6,3,2,15,12,2,3,4,4,0,0,2.05,0.43,0.47,0.43,2.68,0.2,11.81,6.73,1.91,3.6,4.5,1.85,3.4,4.6,1.8,3.6,4.5,1.87,3.65,4.72,1.91,3.4,4.5,1.91,3.5,4.6,1.93,3.41,4.8
E0,2016-11-26,2016-2017,Liverpool,Sunderland,81,76,83,74,80,75,81,74,38,42,24,25,425.65,132.0,2,0,H,0,0,D,27,6,7,1,5,9,9,4,1,3,0,0,2.02,0.29,0.91,0.15,2.68,0.19,4.35,25.92,1.17,8.5,19.0,1.17,7.5,15.5,1.2,6.5,15.0,1.19,8.68,16.06,1.2,7.0,17.0,1.18,8.0,18.0,1.19,9.0,15.0
E0,2016-11-26,2016-2017,Swansea,Crystal Palace,77,77,79,81,77,77,74,75,37,45,26,26,157.1,228.43,5,4,H,1,1,D,18,12,9,4,12,24,10,6,4,5,0,0,3.4,2.28,1.49,2.2,2.17,0.63,5.15,8.59,2.63,3.4,2.88,2.55,3.2,2.9,2.4,3.3,2.95,2.67,3.32,2.9,2.62,3.2,2.9,2.7,3.4,2.8,2.72,3.33,2.84
E0,2016-11-27,2016-2017,Arsenal,Bournemouth,83,74,85,76,82,74,82,72,42,41,24,24,542.0,131.6,3,1,H,1,1,D,16,9,3,3,12,13,3,10,3,5,0,0,2.87,2.05,2.51,1.27,1.92,0.85,8.07,12.39,1.4,5.0,9.0,1.42,4.75,7.5,1.35,5.3,8.0,1.43,5.04,8.05,1.4,4.8,8.5,1.44,5.0,8.0,1.34,5.64,10.1
